"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2021";"1100";"14,8";"14,8";"13,7";"74,0";"81,0";"73,0";"10,1";"10,6";"9,9";"926,0";"926,0";"925,1";"2,5";"123,0";"5,5";"240,90";"0,0"
"01/07/2021";"1200";"17,2";"17,3";"14,8";"63,0";"74,0";"63,0";"10,1";"10,4";"9,8";"926,5";"926,5";"926,0";"2,7";"134,0";"5,6";"1225,10";"0,0"
"01/07/2021";"1300";"18,4";"18,8";"17,2";"60,0";"63,0";"57,0";"10,6";"10,6";"9,7";"926,7";"926,7";"926,5";"3,1";"99,0";"7,1";"1694,80";"0,0"
"01/07/2021";"1400";"20,1";"20,3";"18,3";"55,0";"61,0";"54,0";"10,8";"11,3";"10,0";"926,2";"926,8";"926,2";"2,2";"90,0";"7,7";"2173,40";"0,0"
"01/07/2021";"1500";"20,8";"21,7";"20,0";"50,0";"56,0";"48,0";"10,1";"11,1";"9,6";"925,6";"926,2";"925,5";"3,3";"124,0";"7,9";"2445,60";"0,0"
"01/07/2021";"1600";"22,3";"22,3";"20,6";"48,0";"51,0";"46,0";"10,7";"10,9";"9,6";"924,5";"925,6";"924,5";"2,7";"70,0";"6,6";"2486,60";"0,0"
"01/07/2021";"1700";"21,9";"22,7";"21,7";"48,0";"49,0";"45,0";"10,4";"11,1";"9,9";"923,9";"924,5";"923,9";"2,3";"117,0";"6,8";"2319,80";"0,0"
"01/07/2021";"1800";"22,2";"23,6";"20,4";"48,0";"53,0";"45,0";"10,8";"11,4";"10,1";"923,7";"923,9";"923,7";"2,4";"97,0";"7,1";"1710,30";"0,0"
"01/07/2021";"1900";"20,9";"22,7";"20,9";"51,0";"52,0";"46,0";"10,3";"11,1";"10,1";"923,7";"923,8";"923,7";"2,4";"90,0";"6,7";"1324,70";"0,0"
"01/07/2021";"2000";"19,2";"21,0";"19,2";"56,0";"56,0";"50,0";"10,2";"10,8";"10,0";"924,1";"924,1";"923,7";"2,8";"98,0";"6,0";"460,70";"0,0"
"01/07/2021";"2100";"17,8";"19,2";"17,6";"63,0";"65,0";"56,0";"10,8";"10,9";"10,2";"924,7";"924,7";"924,1";"3,1";"104,0";"6,4";"30,10";"0,0"
"01/07/2021";"2200";"16,8";"17,8";"16,7";"67,0";"67,0";"63,0";"10,5";"10,9";"10,5";"925,2";"925,2";"924,7";"2,5";"106,0";"7,6";"";"0,0"
"01/07/2021";"2300";"16,4";"16,9";"16,2";"67,0";"68,0";"66,0";"10,3";"10,5";"10,3";"925,7";"925,7";"925,2";"2,5";"90,0";"6,4";"";"0,0"
"02/07/2021";"0000";"15,9";"16,4";"15,9";"69,0";"69,0";"67,0";"10,2";"10,3";"10,2";"926,2";"926,2";"925,7";"2,3";"96,0";"6,0";"";"0,0"
"02/07/2021";"0100";"15,6";"16,2";"15,4";"71,0";"71,0";"68,0";"10,3";"10,3";"10,2";"926,5";"926,5";"926,2";"2,4";"91,0";"6,0";"";"0,0"
"02/07/2021";"0200";"15,1";"15,7";"15,0";"72,0";"72,0";"70,0";"10,1";"10,3";"10,0";"926,6";"926,7";"926,5";"1,4";"84,0";"6,5";"";"0,0"
"02/07/2021";"0300";"15,1";"15,4";"15,0";"72,0";"72,0";"71,0";"10,0";"10,2";"9,9";"926,5";"926,6";"926,5";"2,2";"106,0";"5,0";"";"0,0"
"02/07/2021";"0400";"14,6";"15,1";"14,6";"74,0";"74,0";"72,0";"10,0";"10,1";"10,0";"926,2";"926,5";"926,2";"1,8";"90,0";"4,6";"";"0,0"
"02/07/2021";"0500";"14,0";"14,7";"14,0";"76,0";"76,0";"74,0";"9,8";"10,1";"9,8";"926,0";"926,2";"926,0";"1,1";"89,0";"3,9";"";"0,0"
"02/07/2021";"0600";"13,4";"14,0";"12,3";"80,0";"84,0";"76,0";"9,9";"10,2";"9,3";"925,8";"926,0";"925,8";"1,0";"92,0";"2,4";"";"0,0"
"02/07/2021";"0700";"13,4";"13,5";"12,7";"79,0";"82,0";"78,0";"9,9";"10,0";"9,4";"926,0";"926,1";"925,8";"1,1";"98,0";"2,8";"";"0,0"
"02/07/2021";"0800";"13,5";"13,5";"12,9";"79,0";"80,0";"78,0";"9,9";"10,0";"9,4";"926,3";"926,3";"926,0";"1,2";"96,0";"3,6";"";"0,0"
"02/07/2021";"0900";"11,6";"13,5";"11,4";"86,0";"87,0";"79,0";"9,3";"9,8";"9,1";"926,7";"926,7";"926,3";"0,3";"37,0";"2,3";"";"0,0"
"02/07/2021";"1000";"12,8";"12,9";"11,3";"80,0";"87,0";"80,0";"9,4";"9,8";"9,1";"927,2";"927,2";"926,7";"1,0";"104,0";"2,1";"9,60";"0,0"
"02/07/2021";"1100";"14,5";"14,6";"12,6";"74,0";"81,0";"73,0";"10,0";"10,0";"9,3";"927,6";"927,6";"927,2";"2,4";"108,0";"5,2";"186,30";"0,0"
"02/07/2021";"1200";"16,6";"16,6";"14,6";"67,0";"74,0";"67,0";"10,4";"10,8";"10,0";"928,1";"928,1";"927,6";"2,9";"107,0";"6,9";"1047,20";"0,0"
"02/07/2021";"1300";"19,0";"19,0";"16,4";"60,0";"69,0";"59,0";"11,0";"11,1";"10,4";"928,4";"928,4";"928,1";"2,6";"89,0";"7,2";"1720,60";"0,0"
"02/07/2021";"1400";"21,0";"21,4";"18,6";"52,0";"60,0";"49,0";"10,8";"11,2";"10,2";"927,9";"928,4";"927,9";"1,8";"89,0";"5,8";"2293,00";"0,0"
"02/07/2021";"1500";"20,4";"21,6";"20,1";"51,0";"54,0";"45,0";"9,9";"10,9";"8,9";"927,1";"927,9";"927,1";"1,9";"94,0";"5,8";"2185,40";"0,0"
"02/07/2021";"1600";"20,0";"20,5";"19,3";"52,0";"57,0";"49,0";"9,9";"10,6";"8,8";"926,2";"927,1";"926,2";"1,8";"119,0";"5,8";"886,60";"0,0"
"02/07/2021";"1700";"19,6";"20,0";"19,5";"51,0";"55,0";"48,0";"9,1";"10,4";"8,4";"925,5";"926,2";"925,5";"2,1";"91,0";"5,8";"768,50";"0,0"
"02/07/2021";"1800";"19,7";"21,0";"19,5";"48,0";"53,0";"45,0";"8,5";"9,6";"8,4";"925,1";"925,5";"925,1";"1,9";"107,0";"4,6";"800,00";"0,0"
"02/07/2021";"1900";"19,3";"19,8";"19,3";"47,0";"50,0";"47,0";"7,8";"9,0";"7,7";"925,3";"925,3";"925,1";"2,0";"115,0";"4,9";"458,90";"0,0"
"02/07/2021";"2000";"19,1";"19,4";"18,9";"48,0";"50,0";"46,0";"7,7";"8,4";"7,3";"925,5";"925,5";"925,2";"2,5";"112,0";"5,9";"224,50";"0,0"
"02/07/2021";"2100";"18,3";"19,1";"18,1";"51,0";"51,0";"47,0";"7,8";"7,9";"7,0";"925,7";"925,8";"925,5";"2,0";"125,0";"5,9";"27,90";"0,0"
"02/07/2021";"2200";"17,9";"18,4";"17,8";"51,0";"53,0";"49,0";"7,6";"8,1";"7,6";"926,0";"926,0";"925,7";"1,9";"116,0";"4,4";"";"0,0"
"02/07/2021";"2300";"16,4";"18,0";"16,4";"55,0";"56,0";"50,0";"7,3";"7,8";"7,0";"926,4";"926,4";"926,0";"1,2";"84,0";"3,8";"";"0,0"
"03/07/2021";"0000";"15,3";"17,2";"15,0";"65,0";"65,0";"52,0";"8,7";"8,7";"6,7";"926,3";"926,4";"926,2";"0,9";"67,0";"3,3";"";"0,0"
"03/07/2021";"0100";"14,1";"15,8";"14,1";"71,0";"71,0";"64,0";"8,8";"9,2";"8,7";"926,2";"926,3";"926,2";"0,3";"164,0";"2,5";"";"0,0"
"03/07/2021";"0200";"14,7";"15,0";"13,6";"68,0";"74,0";"68,0";"8,9";"9,3";"8,8";"926,1";"926,3";"926,0";"1,6";"121,0";"3,4";"";"0,0"
"03/07/2021";"0300";"13,7";"14,8";"13,6";"69,0";"70,0";"67,0";"8,2";"8,9";"8,2";"925,8";"926,1";"925,8";"0,7";"147,0";"2,9";"";"0,0"
"03/07/2021";"0400";"13,0";"13,9";"12,9";"70,0";"72,0";"68,0";"7,7";"8,3";"7,7";"926,1";"926,1";"925,8";"0,6";"198,0";"1,4";"";"0,0"
"03/07/2021";"0500";"12,3";"13,1";"12,2";"75,0";"76,0";"70,0";"8,0";"8,3";"7,6";"925,6";"926,1";"925,6";"0,1";"67,0";"1,4";"";"0,0"
"03/07/2021";"0600";"11,2";"12,5";"11,2";"81,0";"81,0";"75,0";"8,2";"8,6";"8,0";"925,0";"925,6";"925,0";"0,2";"293,0";"1,1";"";"0,0"
"03/07/2021";"0700";"10,8";"11,4";"10,5";"84,0";"85,0";"81,0";"8,2";"8,5";"7,8";"924,9";"925,0";"924,8";"0,1";"320,0";"1,1";"";"0,0"
"03/07/2021";"0800";"11,0";"11,0";"10,5";"84,0";"85,0";"83,0";"8,4";"8,5";"7,9";"924,9";"925,0";"924,8";"0,1";"149,0";"0,7";"";"0,0"
"03/07/2021";"0900";"10,4";"11,1";"10,0";"85,0";"87,0";"83,0";"8,0";"8,6";"7,7";"925,2";"925,2";"924,9";"0,0";"98,0";"0,8";"";"0,0"
"03/07/2021";"1000";"10,8";"11,2";"10,0";"85,0";"87,0";"84,0";"8,3";"8,6";"7,6";"925,7";"925,8";"925,2";"0,2";"333,0";"1,3";"12,70";"0,0"
"03/07/2021";"1100";"13,6";"13,6";"10,6";"74,0";"86,0";"73,0";"9,1";"10,2";"8,2";"926,2";"926,2";"925,7";"0,1";"135,0";"0,9";"275,00";"0,0"
"03/07/2021";"1200";"16,7";"17,3";"13,6";"55,0";"74,0";"53,0";"7,5";"9,4";"7,4";"926,8";"926,8";"926,2";"1,2";"106,0";"3,0";"1091,60";"0,0"
"03/07/2021";"1300";"20,0";"20,2";"16,7";"41,0";"56,0";"40,0";"6,5";"8,2";"5,9";"927,0";"927,0";"926,8";"1,9";"76,0";"4,4";"1733,30";"0,0"
"03/07/2021";"1400";"20,0";"20,7";"19,0";"39,0";"43,0";"37,0";"5,5";"7,0";"4,7";"926,4";"927,0";"926,4";"1,2";"12,0";"4,4";"2306,10";"0,0"
"03/07/2021";"1500";"21,1";"21,8";"20,0";"35,0";"39,0";"34,0";"5,0";"6,5";"4,5";"925,4";"926,4";"925,4";"1,5";"177,0";"4,4";"2547,50";"0,0"
"03/07/2021";"1600";"21,4";"22,0";"20,6";"34,0";"38,0";"33,0";"5,0";"6,2";"4,3";"924,6";"925,5";"924,6";"1,1";"276,0";"3,8";"2567,10";"0,0"
"03/07/2021";"1700";"22,2";"23,0";"21,4";"31,0";"34,0";"31,0";"4,1";"5,5";"4,1";"923,7";"924,6";"923,7";"1,1";"177,0";"4,1";"2376,30";"0,0"
"03/07/2021";"1800";"23,1";"23,3";"21,6";"32,0";"34,0";"31,0";"5,6";"5,9";"4,1";"923,0";"923,7";"923,0";"1,8";"83,0";"4,5";"1950,20";"0,0"
"03/07/2021";"1900";"21,6";"23,5";"21,6";"34,0";"34,0";"31,0";"4,9";"6,5";"4,4";"923,0";"923,0";"922,8";"1,0";"66,0";"4,5";"1315,40";"0,0"
"03/07/2021";"2000";"19,5";"21,8";"19,5";"53,0";"55,0";"34,0";"9,6";"10,4";"4,9";"923,3";"923,3";"923,0";"0,7";"348,0";"2,2";"424,60";"0,0"
"03/07/2021";"2100";"17,7";"19,5";"17,2";"48,0";"58,0";"48,0";"6,7";"9,9";"6,6";"923,6";"923,7";"923,3";"1,0";"350,0";"1,6";"26,00";"0,0"
"03/07/2021";"2200";"17,2";"18,2";"17,2";"53,0";"53,0";"48,0";"7,6";"7,8";"6,4";"924,0";"924,0";"923,6";"1,0";"94,0";"3,5";"";"0,0"
"03/07/2021";"2300";"16,9";"17,5";"16,1";"55,0";"58,0";"53,0";"7,9";"7,9";"7,7";"924,2";"924,3";"924,0";"1,7";"88,0";"3,9";"";"0,0"
"04/07/2021";"0000";"16,2";"16,9";"16,2";"58,0";"58,0";"55,0";"8,0";"8,0";"7,8";"924,5";"924,5";"924,1";"2,3";"89,0";"4,7";"";"0,0"
"04/07/2021";"0100";"16,5";"16,5";"15,7";"57,0";"60,0";"57,0";"7,8";"8,1";"7,8";"925,1";"925,1";"924,5";"2,4";"103,0";"5,1";"";"0,0"
"04/07/2021";"0200";"13,6";"16,5";"13,6";"70,0";"70,0";"57,0";"8,2";"8,2";"7,7";"925,0";"925,1";"924,9";"0,8";"50,0";"5,0";"";"0,0"
"04/07/2021";"0300";"13,2";"13,6";"12,9";"73,0";"75,0";"70,0";"8,4";"8,6";"8,2";"924,7";"925,0";"924,7";"0,6";"21,0";"2,6";"";"0,0"
"04/07/2021";"0400";"14,7";"14,7";"13,1";"66,0";"73,0";"66,0";"8,4";"8,6";"8,4";"924,2";"924,7";"924,2";"0,9";"93,0";"1,7";"";"0,0"
"04/07/2021";"0500";"14,9";"15,3";"14,6";"62,0";"66,0";"62,0";"7,8";"8,5";"7,8";"923,7";"924,2";"923,7";"1,8";"113,0";"4,0";"";"0,0"
"04/07/2021";"0600";"13,3";"15,0";"13,2";"69,0";"70,0";"62,0";"7,8";"7,9";"7,7";"923,7";"923,8";"923,6";"1,0";"143,0";"3,5";"";"0,0"
"04/07/2021";"0700";"13,3";"14,2";"13,3";"69,0";"69,0";"66,0";"7,8";"7,9";"7,7";"923,4";"923,7";"923,3";"1,3";"111,0";"2,0";"";"0,0"
"04/07/2021";"0800";"12,0";"13,7";"12,0";"75,0";"75,0";"68,0";"7,7";"8,0";"7,6";"923,6";"923,6";"923,4";"0,7";"153,0";"2,3";"";"0,0"
"04/07/2021";"0900";"11,5";"12,0";"11,1";"79,0";"80,0";"75,0";"7,9";"8,2";"7,6";"924,4";"924,4";"923,6";"0,5";"151,0";"1,4";"";"0,0"
"04/07/2021";"1000";"10,9";"11,6";"10,7";"82,0";"82,0";"78,0";"7,8";"8,0";"7,6";"925,0";"925,0";"924,4";"0,1";"316,0";"1,2";"13,80";"0,0"
"04/07/2021";"1100";"13,4";"13,4";"10,8";"73,0";"82,0";"73,0";"8,7";"8,8";"7,8";"925,6";"925,6";"925,0";"0,5";"323,0";"1,0";"245,40";"0,0"
"04/07/2021";"1200";"17,4";"17,5";"13,4";"54,0";"74,0";"53,0";"8,0";"9,3";"7,8";"926,5";"926,5";"925,6";"0,6";"28,0";"1,8";"1047,00";"0,0"
"04/07/2021";"1300";"20,1";"20,1";"17,4";"41,0";"55,0";"40,0";"6,5";"8,8";"5,9";"926,5";"926,9";"926,5";"1,9";"71,0";"4,2";"1752,20";"0,0"
"04/07/2021";"1400";"20,5";"21,6";"19,6";"37,0";"43,0";"36,0";"5,2";"7,0";"5,2";"926,3";"926,5";"926,3";"3,0";"132,0";"6,5";"2509,80";"0,0"
"04/07/2021";"1500";"22,0";"22,0";"20,0";"35,0";"40,0";"34,0";"5,9";"7,1";"4,5";"925,6";"926,4";"925,5";"2,6";"65,0";"6,5";"2600,20";"0,0"
"04/07/2021";"1600";"21,4";"22,3";"20,8";"35,0";"38,0";"32,0";"5,5";"6,7";"4,3";"924,2";"925,6";"924,2";"2,3";"74,0";"6,0";"2573,60";"0,0"
"04/07/2021";"1700";"21,7";"22,5";"21,2";"32,0";"37,0";"31,0";"4,3";"6,4";"3,7";"923,6";"924,2";"923,6";"1,4";"65,0";"6,3";"2380,50";"0,0"
"04/07/2021";"1800";"22,2";"23,0";"21,7";"31,0";"34,0";"30,0";"4,2";"5,6";"4,1";"923,3";"923,6";"923,3";"2,1";"69,0";"5,1";"1963,10";"0,0"
"04/07/2021";"1900";"21,4";"22,4";"21,3";"32,0";"36,0";"31,0";"4,2";"5,8";"3,9";"923,1";"923,3";"923,1";"2,0";"88,0";"5,3";"1338,80";"0,0"
"04/07/2021";"2000";"19,7";"21,4";"19,7";"39,0";"39,0";"33,0";"5,1";"5,5";"4,6";"923,5";"923,5";"923,1";"2,0";"78,0";"6,2";"460,60";"0,0"
"04/07/2021";"2100";"18,1";"19,7";"18,1";"42,0";"42,0";"38,0";"5,0";"5,6";"4,6";"924,1";"924,1";"923,5";"1,9";"89,0";"6,4";"48,20";"0,0"
"04/07/2021";"2200";"17,3";"18,1";"17,2";"46,0";"46,0";"42,0";"5,5";"5,6";"4,9";"924,7";"924,7";"924,1";"1,5";"103,0";"5,1";"";"0,0"
"04/07/2021";"2300";"16,6";"17,4";"16,6";"47,0";"47,0";"45,0";"5,2";"5,5";"5,1";"925,3";"925,3";"924,7";"1,6";"123,0";"4,0";"";"0,0"
"05/07/2021";"0000";"16,0";"16,8";"15,7";"49,0";"50,0";"46,0";"5,3";"5,3";"5,1";"925,7";"925,7";"925,3";"1,2";"122,0";"3,4";"";"0,0"
"05/07/2021";"0100";"15,4";"16,1";"14,9";"51,0";"53,0";"49,0";"5,4";"5,8";"5,3";"926,0";"926,1";"925,7";"1,6";"132,0";"4,5";"";"0,0"
"05/07/2021";"0200";"13,1";"15,8";"13,1";"62,0";"62,0";"49,0";"5,9";"6,0";"5,2";"926,1";"926,2";"926,0";"0,9";"41,0";"3,7";"";"0,0"
"05/07/2021";"0300";"12,4";"13,1";"12,1";"66,0";"68,0";"62,0";"6,3";"6,6";"5,9";"925,7";"926,1";"925,7";"0,1";"9,0";"1,4";"";"0,0"
"05/07/2021";"0400";"11,5";"12,4";"10,7";"72,0";"75,0";"66,0";"6,6";"6,7";"6,3";"925,2";"925,7";"925,2";"0,3";"304,0";"1,4";"";"0,0"
"05/07/2021";"0500";"10,5";"12,1";"10,5";"75,0";"75,0";"69,0";"6,3";"6,8";"6,2";"924,8";"925,2";"924,8";"0,0";"195,0";"1,0";"";"0,0"
"05/07/2021";"0600";"10,3";"11,1";"10,3";"77,0";"77,0";"73,0";"6,4";"6,6";"6,2";"924,6";"924,8";"924,6";"0,2";"53,0";"0,6";"";"0,0"
"05/07/2021";"0700";"10,4";"10,6";"10,1";"78,0";"79,0";"77,0";"6,7";"7,0";"6,4";"924,4";"924,6";"924,4";"0,2";"146,0";"0,6";"";"0,0"
"05/07/2021";"0800";"9,6";"10,6";"9,3";"82,0";"82,0";"77,0";"6,7";"6,8";"6,2";"924,7";"924,8";"924,4";"0,0";"19,0";"0,7";"";"0,0"
"05/07/2021";"0900";"9,5";"9,8";"9,2";"81,0";"83,0";"81,0";"6,4";"6,7";"6,3";"925,1";"925,1";"924,7";"0,0";"74,0";"0,6";"";"0,0"
"05/07/2021";"1000";"8,9";"9,5";"8,8";"84,0";"84,0";"81,0";"6,4";"6,6";"6,3";"925,7";"925,7";"925,1";"0,1";"12,0";"0,8";"16,20";"0,0"
"05/07/2021";"1100";"11,5";"11,5";"8,9";"72,0";"84,0";"70,0";"6,6";"6,6";"6,0";"926,5";"926,5";"925,7";"0,4";"338,0";"1,2";"252,10";"0,0"
"05/07/2021";"1200";"16,3";"16,3";"11,5";"52,0";"72,0";"51,0";"6,3";"7,6";"6,2";"927,1";"927,1";"926,5";"0,3";"5,0";"1,5";"1011,30";"0,0"
"05/07/2021";"1300";"18,2";"18,2";"16,3";"46,0";"53,0";"45,0";"6,4";"6,7";"5,3";"927,2";"927,3";"927,0";"3,4";"98,0";"8,2";"1659,40";"0,0"
"05/07/2021";"1400";"19,1";"19,5";"18,1";"44,0";"48,0";"43,0";"6,5";"7,4";"6,0";"926,8";"927,2";"926,8";"3,4";"119,0";"8,1";"2185,50";"0,0"
"05/07/2021";"1500";"21,4";"21,6";"19,1";"39,0";"45,0";"37,0";"6,8";"7,5";"6,3";"926,0";"926,8";"926,0";"2,2";"87,0";"7,0";"2498,90";"0,0"
"05/07/2021";"1600";"22,5";"22,8";"21,2";"36,0";"39,0";"34,0";"6,6";"7,2";"5,6";"924,9";"926,0";"924,9";"2,2";"120,0";"6,2";"2548,70";"0,0"
"05/07/2021";"1700";"23,1";"23,3";"21,5";"32,0";"39,0";"32,0";"5,7";"7,4";"4,9";"924,2";"924,9";"924,2";"1,4";"139,0";"5,2";"2315,40";"0,0"
"05/07/2021";"1800";"22,8";"23,1";"21,5";"32,0";"37,0";"31,0";"5,1";"6,5";"4,5";"923,6";"924,2";"923,6";"0,6";"227,0";"4,9";"1869,40";"0,0"
"05/07/2021";"1900";"21,5";"23,3";"21,4";"36,0";"37,0";"31,0";"5,8";"6,5";"4,9";"923,5";"923,6";"923,4";"2,3";"117,0";"5,6";"1392,90";"0,0"
"05/07/2021";"2000";"19,6";"21,5";"19,6";"41,0";"41,0";"36,0";"5,9";"6,6";"5,2";"923,8";"923,8";"923,5";"1,7";"112,0";"5,7";"442,70";"0,0"
"05/07/2021";"2100";"18,2";"19,6";"18,1";"49,0";"49,0";"41,0";"7,2";"7,3";"5,9";"924,0";"924,1";"923,8";"1,0";"92,0";"4,4";"40,80";"0,0"
"05/07/2021";"2200";"17,7";"18,4";"17,4";"51,0";"52,0";"49,0";"7,5";"7,6";"7,3";"924,5";"924,5";"924,0";"1,8";"104,0";"4,6";"";"0,0"
"05/07/2021";"2300";"17,0";"17,7";"16,8";"52,0";"55,0";"51,0";"7,2";"7,7";"7,2";"925,0";"925,0";"924,5";"1,4";"114,0";"3,7";"";"0,0"
"06/07/2021";"0000";"16,7";"17,0";"16,5";"52,0";"53,0";"51,0";"6,8";"7,2";"6,7";"925,4";"925,4";"925,0";"1,1";"94,0";"3,3";"";"0,0"
"06/07/2021";"0100";"16,2";"16,7";"14,7";"53,0";"62,0";"52,0";"6,5";"7,5";"6,4";"925,6";"925,6";"925,4";"1,8";"103,0";"3,9";"";"0,0"
"06/07/2021";"0200";"15,4";"16,3";"15,2";"54,0";"55,0";"52,0";"6,2";"6,5";"5,9";"925,6";"925,7";"925,5";"1,7";"136,0";"5,0";"";"0,0"
"06/07/2021";"0300";"13,8";"15,4";"13,5";"60,0";"61,0";"54,0";"6,3";"6,4";"6,1";"925,3";"925,6";"925,3";"0,6";"142,0";"5,0";"";"0,0"
"06/07/2021";"0400";"12,0";"13,8";"11,9";"71,0";"71,0";"60,0";"6,9";"6,9";"6,2";"925,0";"925,3";"925,0";"1,1";"311,0";"1,8";"";"0,0"
"06/07/2021";"0500";"11,4";"12,1";"11,3";"75,0";"75,0";"71,0";"7,1";"7,3";"6,9";"924,4";"925,0";"924,4";"0,1";"343,0";"1,8";"";"0,0"
"06/07/2021";"0600";"10,7";"11,5";"10,7";"79,0";"79,0";"75,0";"7,2";"7,3";"7,0";"924,1";"924,4";"924,1";"0,1";"14,0";"0,9";"";"0,0"
"06/07/2021";"0700";"10,6";"10,9";"10,4";"81,0";"81,0";"79,0";"7,4";"7,5";"7,1";"923,7";"924,1";"923,7";"0,1";"131,0";"0,8";"";"0,0"
"06/07/2021";"0800";"10,3";"10,7";"10,1";"83,0";"83,0";"80,0";"7,5";"7,7";"7,2";"923,7";"923,7";"923,5";"0,0";"132,0";"1,2";"";"0,0"
"06/07/2021";"0900";"9,6";"10,3";"9,6";"87,0";"87,0";"83,0";"7,5";"7,8";"7,1";"924,1";"924,1";"923,6";"0,5";"333,0";"1,4";"";"0,0"
"06/07/2021";"1000";"9,3";"9,8";"8,7";"88,0";"88,0";"86,0";"7,4";"7,8";"6,6";"924,7";"924,7";"924,1";"0,7";"8,0";"2,4";"11,50";"0,0"
"06/07/2021";"1100";"13,6";"13,6";"9,3";"72,0";"88,0";"72,0";"8,5";"8,5";"7,3";"925,2";"925,2";"924,7";"0,8";"115,0";"2,4";"229,70";"0,0"
"06/07/2021";"1200";"17,0";"17,1";"13,6";"57,0";"72,0";"56,0";"8,3";"8,8";"8,1";"925,8";"925,9";"925,2";"2,7";"94,0";"6,1";"1045,10";"0,0"
"06/07/2021";"1300";"17,7";"18,2";"16,9";"56,0";"58,0";"54,0";"8,9";"9,5";"8,2";"925,8";"925,9";"925,8";"3,1";"104,0";"6,5";"1726,00";"0,0"
"06/07/2021";"1400";"20,3";"20,8";"17,7";"47,0";"57,0";"47,0";"8,7";"9,8";"8,5";"925,1";"925,8";"925,1";"2,0";"93,0";"6,2";"2213,50";"0,0"
"06/07/2021";"1500";"21,6";"21,9";"19,9";"37,0";"48,0";"37,0";"6,4";"9,1";"6,4";"924,2";"925,1";"924,2";"1,4";"46,0";"5,6";"2417,10";"0,0"
"06/07/2021";"1600";"22,7";"23,1";"20,0";"31,0";"41,0";"29,0";"4,5";"7,4";"3,8";"923,0";"924,2";"923,0";"1,1";"345,0";"4,5";"2054,10";"0,0"
"06/07/2021";"1700";"23,0";"24,2";"21,7";"30,0";"34,0";"27,0";"4,3";"5,6";"3,3";"922,1";"923,0";"922,1";"1,3";"291,0";"4,3";"2401,30";"0,0"
"06/07/2021";"1800";"22,1";"23,0";"20,8";"30,0";"38,0";"28,0";"3,7";"6,1";"3,0";"921,5";"922,1";"921,5";"0,9";"345,0";"3,5";"1258,10";"0,0"
