"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2019";"1200";"20,2";"20,2";"16,8";"69,0";"81,0";"69,0";"14,4";"14,8";"13,4";"922,9";"922,9";"922,5";"0,7";"342,0";"1,6";"910,80";"0,0"
"01/07/2019";"1300";"23,8";"24,0";"19,8";"52,0";"69,0";"51,0";"13,3";"14,7";"13,0";"923,1";"923,2";"922,9";"0,4";"13,0";"2,7";"1665,80";"0,0"
"01/07/2019";"1400";"24,0";"25,3";"23,2";"46,0";"53,0";"44,0";"11,7";"13,9";"11,7";"922,7";"923,1";"922,7";"1,2";"355,0";"4,4";"2137,90";"0,0"
"01/07/2019";"1500";"25,1";"26,6";"23,9";"38,0";"49,0";"34,0";"9,7";"12,8";"8,2";"922,0";"922,7";"922,0";"2,3";"278,0";"4,6";"2393,50";"0,0"
"01/07/2019";"1600";"25,4";"26,1";"24,5";"38,0";"43,0";"36,0";"9,9";"11,7";"9,0";"921,0";"922,0";"921,0";"1,4";"231,0";"4,6";"1959,30";"0,0"
"01/07/2019";"1700";"26,7";"27,2";"25,5";"32,0";"39,0";"30,0";"8,8";"11,4";"7,7";"920,0";"921,0";"920,0";"1,3";"348,0";"5,5";"2312,90";"0,0"
"01/07/2019";"1800";"26,3";"27,4";"26,2";"34,0";"36,0";"30,0";"9,3";"9,9";"8,0";"919,3";"920,0";"919,3";"2,0";"33,0";"4,8";"1894,00";"0,0"
"01/07/2019";"1900";"26,4";"27,4";"26,1";"34,0";"39,0";"31,0";"9,2";"11,9";"7,7";"918,8";"919,3";"918,7";"1,0";"337,0";"4,2";"1306,20";"0,0"
"01/07/2019";"2000";"24,2";"26,4";"24,2";"47,0";"49,0";"33,0";"12,1";"13,3";"8,4";"918,8";"918,8";"918,8";"1,0";"301,0";"2,8";"593,90";"0,0"
"01/07/2019";"2100";"22,0";"24,2";"22,0";"49,0";"51,0";"45,0";"10,8";"12,8";"10,7";"918,9";"918,9";"918,8";"1,4";"283,0";"1,9";"54,00";"0,0"
"01/07/2019";"2200";"21,9";"22,2";"21,6";"49,0";"51,0";"49,0";"10,6";"11,2";"10,6";"919,2";"919,3";"918,9";"1,1";"239,0";"2,4";"";"0,0"
"01/07/2019";"2300";"21,0";"22,4";"21,0";"51,0";"52,0";"46,0";"10,3";"10,8";"10,2";"919,4";"919,5";"919,1";"0,5";"205,0";"2,0";"";"0,0"
"02/07/2019";"0000";"20,2";"21,4";"19,9";"51,0";"53,0";"49,0";"9,9";"10,4";"9,9";"919,3";"919,5";"919,3";"0,6";"192,0";"1,5";"";"0,0"
"02/07/2019";"0100";"18,1";"20,2";"18,1";"64,0";"64,0";"51,0";"11,3";"11,3";"9,6";"919,5";"919,5";"919,3";"0,0";"8,0";"1,5";"";"0,0"
"02/07/2019";"0200";"17,5";"18,3";"17,5";"66,0";"67,0";"64,0";"11,1";"11,5";"11,1";"919,4";"919,5";"919,3";"0,3";"335,0";"0,9";"";"0,0"
"02/07/2019";"0300";"16,5";"17,7";"16,3";"73,0";"73,0";"66,0";"11,5";"11,5";"11,1";"919,2";"919,5";"919,2";"0,0";"156,0";"0,9";"";"0,0"
"02/07/2019";"0400";"15,8";"16,8";"15,6";"75,0";"75,0";"71,0";"11,4";"11,6";"11,1";"918,9";"919,3";"918,9";"0,0";"167,0";"1,4";"";"0,0"
"02/07/2019";"0500";"15,7";"17,0";"15,3";"76,0";"76,0";"71,0";"11,5";"12,0";"10,9";"918,6";"919,0";"918,5";"0,1";"35,0";"0,9";"";"0,0"
"02/07/2019";"0600";"14,9";"15,8";"14,9";"80,0";"81,0";"76,0";"11,5";"12,0";"11,3";"917,9";"918,6";"917,9";"0,0";"13,0";"1,1";"";"0,0"
"02/07/2019";"0700";"14,5";"15,0";"14,5";"81,0";"82,0";"80,0";"11,3";"11,7";"11,2";"918,0";"918,0";"917,8";"0,0";"118,0";"0,6";"";"0,0"
"02/07/2019";"0800";"14,2";"14,9";"13,8";"82,0";"85,0";"80,0";"11,2";"12,0";"11,0";"917,7";"918,0";"917,6";"0,0";"29,0";"1,1";"";"0,0"
"02/07/2019";"0900";"13,3";"14,2";"13,3";"85,0";"85,0";"82,0";"10,8";"11,5";"10,8";"917,5";"917,7";"917,4";"0,0";"353,0";"0,9";"";"0,0"
"02/07/2019";"1000";"13,3";"13,4";"12,9";"87,0";"87,0";"85,0";"11,1";"11,1";"10,6";"918,0";"918,0";"917,4";"0,0";"133,0";"0,4";"15,30";"0,0"
"02/07/2019";"1100";"16,0";"16,0";"13,1";"76,0";"87,0";"76,0";"11,8";"11,9";"10,8";"918,2";"918,3";"918,0";"0,4";"23,0";"1,6";"263,90";"0,0"
"02/07/2019";"1200";"19,5";"19,9";"15,9";"62,0";"77,0";"59,0";"12,1";"12,7";"11,5";"918,8";"918,8";"918,2";"0,5";"354,0";"1,6";"1013,60";"0,0"
"02/07/2019";"1300";"22,8";"23,4";"19,5";"45,0";"62,0";"44,0";"10,1";"12,3";"9,8";"919,0";"919,1";"918,8";"2,0";"42,0";"3,1";"1637,00";"0,0"
"02/07/2019";"1400";"23,5";"24,2";"22,2";"44,0";"48,0";"42,0";"10,6";"11,7";"9,6";"918,5";"919,0";"918,4";"1,8";"36,0";"5,2";"1955,20";"0,0"
"02/07/2019";"1500";"24,8";"25,9";"23,5";"36,0";"45,0";"36,0";"8,7";"11,4";"8,7";"917,3";"918,5";"917,3";"2,3";"349,0";"5,2";"2068,30";"0,0"
"02/07/2019";"1600";"26,3";"27,0";"24,6";"36,0";"39,0";"32,0";"9,9";"10,4";"8,3";"916,2";"917,3";"916,2";"2,0";"336,0";"6,0";"2357,60";"0,0"
"02/07/2019";"1700";"26,3";"27,4";"25,7";"34,0";"35,0";"31,0";"9,0";"9,6";"7,6";"915,5";"916,2";"915,5";"1,9";"350,0";"6,1";"2134,00";"0,0"
"02/07/2019";"1800";"26,6";"26,7";"25,9";"31,0";"35,0";"31,0";"8,1";"9,6";"7,8";"915,0";"915,5";"914,9";"1,8";"321,0";"5,3";"1634,80";"0,0"
"02/07/2019";"1900";"25,8";"26,9";"25,6";"35,0";"36,0";"29,0";"9,0";"9,7";"6,8";"914,6";"915,0";"914,5";"1,4";"330,0";"5,2";"1211,40";"0,0"
"02/07/2019";"2000";"23,7";"25,8";"23,6";"40,0";"42,0";"33,0";"9,1";"10,3";"8,3";"914,8";"914,8";"914,5";"1,3";"323,0";"3,7";"587,80";"0,0"
"02/07/2019";"2100";"22,2";"23,7";"22,1";"40,0";"45,0";"39,0";"8,0";"10,8";"7,9";"915,2";"915,2";"914,8";"0,6";"317,0";"2,8";"40,70";"0,0"
"02/07/2019";"2200";"21,9";"22,2";"21,5";"38,0";"41,0";"37,0";"7,1";"8,0";"6,7";"915,7";"915,7";"915,2";"0,2";"277,0";"1,3";"";"0,0"
"02/07/2019";"2300";"20,2";"21,9";"20,2";"47,0";"47,0";"38,0";"8,5";"8,5";"7,1";"915,9";"915,9";"915,7";"0,6";"206,0";"1,9";"";"0,0"
"03/07/2019";"0000";"19,6";"20,6";"19,6";"51,0";"51,0";"47,0";"9,1";"9,3";"8,4";"916,0";"916,0";"915,9";"0,4";"133,0";"1,4";"";"0,0"
"03/07/2019";"0100";"17,8";"19,8";"17,8";"58,0";"59,0";"50,0";"9,4";"9,9";"9,0";"916,2";"916,2";"915,9";"0,3";"185,0";"1,2";"";"0,0"
"03/07/2019";"0200";"18,0";"18,7";"17,3";"61,0";"61,0";"56,0";"10,2";"10,2";"9,4";"916,2";"916,3";"916,2";"0,3";"160,0";"0,9";"";"0,0"
"03/07/2019";"0300";"16,8";"18,2";"16,8";"66,0";"66,0";"60,0";"10,4";"10,5";"10,1";"916,0";"916,2";"916,0";"0,9";"168,0";"1,2";"";"0,0"
"03/07/2019";"0400";"16,9";"17,3";"16,6";"65,0";"68,0";"64,0";"10,4";"10,8";"10,3";"915,8";"916,0";"915,8";"1,0";"185,0";"1,4";"";"0,0"
"03/07/2019";"0500";"15,7";"16,9";"15,7";"72,0";"73,0";"65,0";"10,8";"10,9";"10,1";"915,9";"915,9";"915,8";"0,1";"39,0";"1,3";"";"0,0"
"03/07/2019";"0600";"15,4";"16,0";"15,4";"73,0";"76,0";"72,0";"10,6";"11,5";"10,6";"915,8";"915,9";"915,8";"0,0";"172,0";"0,6";"";"0,0"
"03/07/2019";"0700";"14,5";"15,5";"14,4";"79,0";"79,0";"73,0";"11,0";"11,0";"10,5";"915,8";"915,9";"915,8";"0,5";"341,0";"1,0";"";"0,0"
"03/07/2019";"0800";"14,0";"14,6";"13,8";"84,0";"84,0";"79,0";"11,4";"11,5";"10,9";"916,1";"916,1";"915,7";"0,0";"74,0";"1,3";"";"0,0"
"03/07/2019";"0900";"13,6";"14,3";"13,5";"85,0";"85,0";"83,0";"11,1";"11,5";"10,9";"916,5";"916,5";"916,1";"0,2";"328,0";"1,0";"";"0,0"
"03/07/2019";"1000";"14,0";"14,0";"13,4";"82,0";"85,0";"82,0";"11,1";"11,3";"10,5";"916,9";"916,9";"916,5";"0,0";"106,0";"1,0";"9,40";"0,0"
"03/07/2019";"1100";"16,2";"16,2";"14,0";"73,0";"82,0";"72,0";"11,5";"11,5";"10,8";"917,6";"917,6";"916,9";"0,1";"308,0";"0,6";"305,70";"0,0"
"03/07/2019";"1200";"20,3";"20,3";"16,2";"57,0";"75,0";"56,0";"11,6";"12,7";"11,2";"918,3";"918,3";"917,6";"0,4";"40,0";"1,2";"947,40";"0,0"
"03/07/2019";"1300";"23,2";"23,4";"20,3";"42,0";"58,0";"42,0";"9,6";"11,8";"9,0";"918,4";"918,5";"918,3";"1,0";"81,0";"2,8";"1591,10";"0,0"
"03/07/2019";"1400";"24,7";"25,8";"23,0";"38,0";"44,0";"36,0";"9,2";"10,8";"8,6";"918,2";"918,5";"918,1";"1,0";"345,0";"2,3";"2092,60";"0,0"
"03/07/2019";"1500";"26,7";"26,7";"24,6";"34,0";"39,0";"33,0";"9,5";"10,4";"8,4";"917,0";"918,2";"917,0";"0,5";"54,0";"3,4";"2332,20";"0,0"
"03/07/2019";"1600";"27,1";"27,8";"25,5";"29,0";"39,0";"27,0";"7,4";"10,9";"6,9";"915,8";"917,0";"915,8";"4,0";"298,0";"11,1";"1956,40";"0,0"
"03/07/2019";"1700";"27,1";"28,3";"25,7";"28,0";"33,0";"26,0";"7,1";"8,5";"6,6";"915,1";"915,8";"915,1";"3,7";"268,0";"10,2";"2089,30";"0,0"
"03/07/2019";"1800";"26,5";"28,9";"26,1";"32,0";"32,0";"26,0";"8,4";"8,6";"7,0";"914,7";"915,1";"914,7";"2,8";"280,0";"7,4";"1740,80";"0,0"
"03/07/2019";"1900";"26,7";"27,8";"25,3";"28,0";"33,0";"28,0";"6,8";"8,7";"6,8";"914,7";"914,7";"914,6";"2,8";"274,0";"7,7";"864,90";"0,0"
"03/07/2019";"2000";"24,6";"26,7";"24,5";"33,0";"34,0";"28,0";"7,1";"8,3";"6,3";"915,4";"915,4";"914,7";"2,5";"277,0";"6,7";"545,60";"0,0"
"03/07/2019";"2100";"22,7";"24,8";"22,4";"38,0";"38,0";"32,0";"7,7";"7,8";"6,8";"915,6";"915,7";"915,4";"1,3";"294,0";"4,7";"61,20";"0,0"
"03/07/2019";"2200";"20,7";"22,7";"20,4";"46,0";"47,0";"38,0";"8,7";"9,1";"7,7";"915,8";"915,9";"915,6";"1,3";"303,0";"2,9";"";"0,0"
"03/07/2019";"2300";"19,7";"20,7";"19,7";"49,0";"49,0";"46,0";"8,7";"8,9";"8,5";"916,3";"916,3";"915,8";"1,3";"298,0";"2,4";"";"0,0"
"04/07/2019";"0000";"20,0";"20,3";"19,7";"47,0";"49,0";"47,0";"8,4";"8,8";"8,4";"916,6";"916,7";"916,3";"0,6";"317,0";"3,5";"";"0,0"
"04/07/2019";"0100";"19,2";"20,0";"19,1";"51,0";"51,0";"47,0";"8,7";"8,8";"8,4";"917,0";"917,0";"916,6";"0,4";"338,0";"1,9";"";"0,0"
"04/07/2019";"0200";"19,4";"19,6";"18,4";"52,0";"55,0";"51,0";"9,2";"9,5";"8,7";"916,9";"917,1";"916,8";"0,1";"174,0";"1,2";"";"0,0"
"04/07/2019";"0300";"16,3";"19,4";"16,0";"67,0";"67,0";"52,0";"10,1";"10,3";"9,1";"916,8";"916,9";"916,7";"0,5";"354,0";"3,5";"";"0,0"
"04/07/2019";"0400";"16,4";"17,0";"16,3";"66,0";"67,0";"64,0";"9,9";"10,3";"9,8";"916,9";"916,9";"916,8";"0,1";"132,0";"1,6";"";"0,0"
"04/07/2019";"0500";"15,8";"17,0";"15,8";"66,0";"66,0";"63,0";"9,6";"10,1";"9,5";"916,6";"916,9";"916,6";"0,0";"56,0";"1,3";"";"0,0"
"04/07/2019";"0600";"15,8";"16,4";"15,6";"67,0";"69,0";"66,0";"9,7";"10,2";"9,6";"916,5";"916,6";"916,4";"1,2";"181,0";"1,9";"";"0,0"
"04/07/2019";"0700";"14,7";"15,9";"14,7";"71,0";"71,0";"66,0";"9,6";"9,9";"9,3";"916,1";"916,5";"916,1";"0,5";"60,0";"1,9";"";"0,0"
"04/07/2019";"0800";"15,0";"15,2";"13,9";"73,0";"77,0";"71,0";"10,2";"10,6";"9,6";"916,4";"916,4";"916,1";"0,2";"203,0";"1,0";"";"0,0"
"04/07/2019";"0900";"14,8";"15,4";"14,1";"74,0";"75,0";"71,0";"10,2";"10,3";"9,6";"916,7";"916,7";"916,4";"0,5";"171,0";"1,0";"";"0,0"
"04/07/2019";"1000";"14,3";"15,2";"14,2";"75,0";"75,0";"72,0";"9,9";"10,2";"9,6";"917,2";"917,2";"916,7";"0,1";"162,0";"1,0";"13,60";"0,0"
"04/07/2019";"1100";"17,1";"18,9";"14,3";"65,0";"75,0";"59,0";"10,5";"11,3";"10,0";"918,0";"918,0";"917,2";"0,1";"8,0";"0,8";"275,90";"0,0"
"04/07/2019";"1200";"21,1";"21,1";"16,9";"52,0";"70,0";"52,0";"10,8";"12,2";"10,6";"918,7";"918,7";"918,0";"0,6";"39,0";"1,7";"980,40";"0,0"
"04/07/2019";"1300";"23,6";"23,7";"21,0";"41,0";"52,0";"40,0";"9,6";"11,3";"8,9";"918,7";"918,7";"918,6";"1,3";"36,0";"2,5";"1635,50";"0,0"
"04/07/2019";"1400";"24,9";"25,0";"23,1";"37,0";"43,0";"37,0";"9,2";"10,2";"8,5";"918,5";"918,7";"918,5";"1,4";"320,0";"3,4";"2116,00";"0,0"
"04/07/2019";"1500";"27,0";"27,0";"24,7";"33,0";"40,0";"32,0";"9,3";"10,3";"8,4";"917,7";"918,5";"917,7";"2,0";"326,0";"5,2";"2361,10";"0,0"
"04/07/2019";"1600";"28,1";"28,7";"26,8";"26,0";"33,0";"25,0";"6,7";"9,4";"6,2";"916,6";"917,7";"916,6";"5,5";"301,0";"11,3";"2472,60";"0,0"
"04/07/2019";"1700";"28,5";"28,8";"27,7";"24,0";"27,0";"22,0";"6,0";"7,7";"4,3";"916,1";"916,6";"916,0";"5,0";"307,0";"11,8";"2314,10";"0,0"
"04/07/2019";"1800";"28,1";"28,8";"27,6";"27,0";"27,0";"24,0";"7,0";"7,3";"5,5";"916,0";"916,1";"916,0";"3,7";"304,0";"10,5";"1893,60";"0,0"
"04/07/2019";"1900";"26,0";"28,2";"26,0";"30,0";"30,0";"24,0";"6,9";"7,3";"5,5";"916,0";"916,1";"915,9";"2,7";"298,0";"10,5";"1178,10";"0,0"
"04/07/2019";"2000";"24,7";"26,6";"24,5";"32,0";"33,0";"29,0";"6,9";"7,7";"6,8";"916,5";"916,5";"916,0";"2,2";"291,0";"7,1";"352,80";"0,0"
"04/07/2019";"2100";"24,0";"24,7";"23,7";"33,0";"34,0";"32,0";"6,8";"7,3";"6,6";"916,8";"916,8";"916,4";"1,1";"268,0";"5,3";"38,30";"0,0"
"04/07/2019";"2200";"23,7";"24,1";"23,5";"34,0";"35,0";"33,0";"6,9";"7,2";"6,7";"917,1";"917,1";"916,8";"0,8";"227,0";"2,5";"";"0,0"
"04/07/2019";"2300";"22,6";"23,8";"22,3";"39,0";"40,0";"34,0";"8,0";"8,1";"7,0";"917,2";"917,2";"917,0";"0,0";"238,0";"1,5";"";"0,0"
"05/07/2019";"0000";"22,6";"23,4";"22,5";"40,0";"40,0";"36,0";"8,4";"8,5";"7,6";"917,6";"917,6";"917,2";"0,1";"45,0";"1,2";"";"0,0"
"05/07/2019";"0100";"22,1";"22,7";"21,8";"44,0";"45,0";"39,0";"9,3";"9,4";"8,0";"917,8";"917,8";"917,6";"0,2";"65,0";"1,1";"";"0,0"
"05/07/2019";"0200";"21,3";"22,1";"21,2";"47,0";"47,0";"44,0";"9,6";"9,7";"8,7";"917,9";"918,0";"917,8";"0,2";"254,0";"1,1";"";"0,0"
"05/07/2019";"0300";"21,2";"21,3";"20,2";"46,0";"49,0";"46,0";"9,1";"9,9";"8,8";"918,3";"918,4";"917,9";"1,6";"261,0";"4,0";"";"0,0"
"05/07/2019";"0400";"20,6";"21,4";"20,6";"52,0";"52,0";"46,0";"10,4";"10,4";"9,1";"917,9";"918,3";"917,9";"2,4";"247,0";"6,5";"";"0,0"
"05/07/2019";"0500";"19,5";"20,6";"19,4";"58,0";"58,0";"52,0";"11,0";"11,0";"9,9";"917,7";"918,0";"917,7";"1,3";"220,0";"5,3";"";"0,0"
"05/07/2019";"0600";"19,1";"19,7";"19,0";"62,0";"63,0";"58,0";"11,8";"11,8";"11,0";"917,5";"917,7";"917,5";"0,9";"218,0";"4,6";"";"0,0"
"05/07/2019";"0700";"17,3";"19,2";"17,3";"69,0";"69,0";"62,0";"11,6";"11,8";"11,5";"917,2";"917,5";"917,2";"0,9";"25,0";"3,1";"";"0,0"
"05/07/2019";"0800";"16,6";"17,3";"16,6";"71,0";"72,0";"69,0";"11,2";"11,8";"11,2";"917,4";"917,5";"917,2";"0,2";"334,0";"1,9";"";"0,0"
"05/07/2019";"0900";"15,9";"16,7";"15,9";"75,0";"75,0";"71,0";"11,5";"11,5";"11,2";"917,9";"917,9";"917,3";"0,2";"342,0";"1,5";"";"0,0"
"05/07/2019";"1000";"16,6";"16,7";"15,7";"72,0";"75,0";"71,0";"11,4";"11,5";"11,1";"918,6";"918,6";"917,9";"0,0";"308,0";"0,8";"10,50";"0,0"
"05/07/2019";"1100";"18,0";"18,0";"16,6";"69,0";"73,0";"69,0";"12,2";"12,5";"11,4";"919,1";"919,1";"918,6";"0,0";"32,0";"1,2";"217,40";"0,0"
"05/07/2019";"1200";"20,4";"20,8";"18,0";"59,0";"70,0";"57,0";"12,1";"12,9";"11,6";"919,7";"919,7";"919,1";"1,0";"314,0";"2,6";"859,30";"0,0"
"05/07/2019";"1300";"22,7";"23,2";"20,5";"50,0";"60,0";"48,0";"11,8";"12,8";"11,2";"919,9";"920,0";"919,7";"1,1";"305,0";"3,3";"1545,00";"0,0"
"05/07/2019";"1400";"25,0";"25,9";"22,8";"48,0";"51,0";"43,0";"13,2";"13,2";"11,5";"919,6";"919,9";"919,5";"1,4";"338,0";"3,8";"2017,10";"0,0"
"05/07/2019";"1500";"26,2";"26,7";"24,9";"43,0";"48,0";"42,0";"12,7";"13,6";"11,7";"919,0";"919,6";"919,0";"4,0";"286,0";"10,0";"1554,80";"0,0"
"05/07/2019";"1600";"27,1";"27,3";"25,7";"43,0";"45,0";"42,0";"13,3";"13,9";"12,3";"918,5";"919,0";"918,5";"4,1";"276,0";"11,6";"2432,00";"0,0"
"05/07/2019";"1700";"24,8";"27,8";"24,8";"48,0";"48,0";"40,0";"13,2";"13,8";"12,6";"918,2";"918,5";"918,1";"4,7";"274,0";"10,2";"1470,20";"0,0"
"05/07/2019";"1800";"24,6";"25,4";"24,4";"47,0";"49,0";"46,0";"12,5";"13,8";"12,5";"918,3";"918,5";"918,1";"4,4";"278,0";"10,7";"799,30";"0,0"
"05/07/2019";"1900";"24,1";"24,8";"23,8";"53,0";"53,0";"47,0";"13,9";"13,9";"12,5";"918,1";"918,3";"918,1";"3,1";"263,0";"9,2";"821,60";"0,0"
"05/07/2019";"2000";"23,1";"24,7";"23,0";"56,0";"57,0";"50,0";"14,0";"14,2";"13,2";"918,3";"918,3";"918,0";"3,7";"278,0";"8,0";"523,40";"0,0"
"05/07/2019";"2100";"22,2";"23,2";"22,1";"61,0";"61,0";"56,0";"14,3";"14,3";"13,9";"918,5";"918,7";"918,3";"2,4";"286,0";"7,4";"45,50";"0,0"
"05/07/2019";"2200";"20,6";"22,3";"20,6";"68,0";"68,0";"61,0";"14,6";"14,7";"14,3";"918,8";"918,8";"918,4";"1,0";"328,0";"4,3";"";"0,0"
"05/07/2019";"2300";"20,1";"20,8";"19,7";"72,0";"73,0";"68,0";"14,9";"14,9";"14,5";"919,2";"919,2";"918,7";"1,3";"309,0";"3,5";"";"0,0"
"06/07/2019";"0000";"19,5";"20,7";"19,5";"75,0";"76,0";"71,0";"15,0";"15,2";"14,9";"919,9";"919,9";"919,2";"0,9";"317,0";"2,6";"";"0,0"
"06/07/2019";"0100";"18,3";"19,5";"18,3";"81,0";"81,0";"75,0";"14,9";"15,3";"14,8";"920,2";"920,2";"919,9";"1,1";"326,0";"2,4";"";"0,0"
"06/07/2019";"0200";"18,9";"19,3";"18,2";"76,0";"82,0";"75,0";"14,5";"15,4";"14,5";"920,3";"920,5";"920,2";"2,0";"282,0";"4,8";"";"0,0"
"06/07/2019";"0300";"17,3";"19,0";"17,1";"84,0";"84,0";"75,0";"14,5";"14,6";"14,3";"920,4";"920,4";"920,3";"1,5";"286,0";"4,0";"";"0,0"
"06/07/2019";"0400";"17,6";"18,0";"17,2";"79,0";"84,0";"78,0";"13,9";"14,8";"13,7";"920,0";"920,5";"920,0";"1,8";"288,0";"3,8";"";"0,0"
"06/07/2019";"0500";"17,4";"17,8";"16,9";"79,0";"82,0";"78,0";"13,7";"14,1";"13,5";"919,7";"920,0";"919,7";"2,2";"275,0";"6,0";"";"0,0"
"06/07/2019";"0600";"16,1";"17,4";"16,1";"83,0";"83,0";"79,0";"13,3";"13,7";"13,1";"919,6";"919,7";"919,6";"1,6";"287,0";"6,0";"";"0,0"
"06/07/2019";"0700";"16,2";"16,6";"15,9";"83,0";"84,0";"82,0";"13,3";"13,7";"13,1";"919,6";"919,7";"919,5";"1,4";"266,0";"3,6";"";"0,0"
"06/07/2019";"0800";"16,0";"16,5";"16,0";"79,0";"83,0";"79,0";"12,3";"13,4";"12,3";"919,9";"920,0";"919,6";"1,9";"238,0";"5,3";"";"0,0"
"06/07/2019";"0900";"15,1";"16,0";"15,1";"65,0";"80,0";"64,0";"8,5";"12,3";"8,4";"920,3";"920,3";"919,9";"2,0";"222,0";"6,5";"";"0,0"
"06/07/2019";"1000";"14,5";"15,1";"14,3";"63,0";"65,0";"62,0";"7,5";"8,2";"7,4";"920,9";"920,9";"920,3";"1,5";"239,0";"5,1";"13,30";"0,0"
"06/07/2019";"1100";"16,7";"16,8";"14,5";"55,0";"63,0";"53,0";"7,5";"7,9";"7,1";"921,6";"921,7";"920,9";"1,4";"214,0";"4,9";"316,00";"0,0"
"06/07/2019";"1200";"17,9";"18,5";"16,7";"45,0";"56,0";"44,0";"5,9";"8,2";"5,9";"922,2";"922,2";"921,7";"2,1";"211,0";"4,8";"1032,50";"0,0"
"06/07/2019";"1300";"18,8";"19,7";"17,9";"43,0";"48,0";"40,0";"5,8";"7,4";"5,1";"922,5";"922,5";"922,2";"3,2";"236,0";"8,3";"1690,70";"0,0"
"06/07/2019";"1400";"20,3";"21,0";"18,8";"39,0";"43,0";"35,0";"5,8";"6,3";"4,1";"922,3";"922,6";"922,3";"2,6";"229,0";"7,1";"2233,50";"0,0"
"06/07/2019";"1500";"21,6";"21,7";"19,9";"30,0";"39,0";"30,0";"3,3";"6,3";"3,3";"922,0";"922,4";"921,9";"3,0";"262,0";"6,7";"2506,30";"0,0"
"06/07/2019";"1600";"22,5";"22,8";"21,1";"29,0";"34,0";"28,0";"3,6";"5,2";"2,8";"921,4";"922,0";"921,4";"2,6";"258,0";"6,6";"2532,90";"0,0"
"06/07/2019";"1700";"22,4";"23,1";"21,8";"27,0";"31,0";"27,0";"2,3";"4,3";"2,1";"920,6";"921,4";"920,6";"3,5";"290,0";"8,4";"2358,40";"0,0"
"06/07/2019";"1800";"23,1";"23,6";"22,1";"26,0";"28,0";"25,0";"2,3";"3,5";"1,2";"920,5";"920,6";"920,4";"2,2";"272,0";"8,4";"2001,20";"0,0"
