"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/07/2020";"0200";"18,6";"19,4";"18,6";"80,0";"80,0";"74,0";"15,1";"15,1";"14,6";"918,8";"918,9";"918,5";"1,2";"264,0";"6,0";"";"0,0"
"03/07/2020";"0300";"17,1";"18,6";"17,1";"91,0";"91,0";"80,0";"15,6";"15,7";"15,1";"919,0";"919,4";"918,8";"1,4";"57,0";"4,3";"";"2,0"
"03/07/2020";"0400";"17,1";"17,2";"17,0";"91,0";"91,0";"91,0";"15,6";"15,8";"15,6";"918,6";"919,1";"918,6";"0,5";"117,0";"3,3";"";"0,0"
"03/07/2020";"0500";"16,4";"17,1";"16,4";"92,0";"92,0";"91,0";"15,1";"15,7";"15,0";"918,4";"918,7";"918,4";"0,2";"147,0";"1,7";"";"0,0"
"03/07/2020";"0600";"15,7";"16,4";"15,7";"92,0";"92,0";"92,0";"14,4";"15,1";"14,4";"918,1";"918,4";"918,1";"0,4";"8,0";"2,3";"";"0,0"
"03/07/2020";"0700";"15,7";"15,9";"15,5";"92,0";"92,0";"92,0";"14,5";"14,7";"14,2";"918,1";"918,2";"918,0";"0,4";"190,0";"1,3";"";"0,2"
"03/07/2020";"0800";"15,4";"15,7";"15,3";"92,0";"93,0";"92,0";"14,2";"14,5";"14,1";"918,4";"918,4";"918,1";"0,2";"192,0";"0,9";"";"0,0"
"03/07/2020";"0900";"14,7";"15,5";"14,7";"92,0";"93,0";"92,0";"13,5";"14,3";"13,5";"918,5";"918,5";"918,4";"0,0";"27,0";"0,6";"";"0,0"
"03/07/2020";"1000";"15,2";"15,6";"14,7";"93,0";"93,0";"92,0";"14,0";"14,4";"13,7";"919,2";"919,2";"918,5";"0,2";"118,0";"0,6";"12,70";"0,0"
"03/07/2020";"1100";"17,2";"17,3";"15,2";"93,0";"93,0";"93,0";"16,0";"16,0";"14,0";"919,6";"919,7";"919,2";"0,2";"52,0";"0,9";"309,30";"0,0"
"03/07/2020";"1200";"19,1";"19,7";"17,2";"80,0";"93,0";"78,0";"15,6";"16,5";"15,1";"920,5";"920,5";"919,6";"0,4";"154,0";"1,5";"1000,70";"0,0"
"03/07/2020";"1300";"21,7";"21,8";"19,1";"72,0";"83,0";"67,0";"16,4";"16,9";"14,8";"920,7";"920,9";"920,5";"0,7";"16,0";"1,9";"1654,70";"0,0"
"03/07/2020";"1400";"23,2";"23,2";"21,6";"63,0";"71,0";"61,0";"15,9";"16,9";"14,8";"920,2";"920,7";"920,2";"1,4";"357,0";"3,0";"2115,80";"0,2"
"03/07/2020";"1500";"24,6";"24,7";"23,1";"55,0";"64,0";"54,0";"15,1";"16,5";"14,1";"919,5";"920,2";"919,5";"1,3";"355,0";"4,5";"2415,20";"0,0"
"03/07/2020";"1600";"24,9";"25,7";"23,3";"46,0";"64,0";"45,0";"12,3";"16,5";"12,3";"918,7";"919,5";"918,7";"0,6";"275,0";"5,0";"1838,30";"0,0"
"03/07/2020";"1700";"26,4";"26,6";"24,9";"39,0";"49,0";"36,0";"11,4";"13,9";"10,3";"918,0";"918,7";"918,0";"2,9";"263,0";"7,3";"2293,90";"0,0"
"03/07/2020";"1800";"26,1";"27,1";"25,3";"42,0";"43,0";"38,0";"12,2";"12,5";"10,3";"917,7";"918,0";"917,7";"3,0";"300,0";"8,1";"1895,10";"0,0"
"03/07/2020";"1900";"25,7";"27,3";"24,4";"41,0";"45,0";"36,0";"11,4";"13,2";"10,6";"917,6";"917,8";"917,6";"1,3";"265,0";"8,1";"1307,30";"0,0"
"03/07/2020";"2000";"24,1";"25,9";"23,7";"40,0";"50,0";"37,0";"9,5";"13,1";"8,4";"918,1";"918,1";"917,7";"2,5";"256,0";"7,6";"455,50";"0,0"
"03/07/2020";"2100";"21,9";"24,1";"21,7";"47,0";"48,0";"38,0";"10,2";"10,3";"9,0";"918,6";"918,6";"918,1";"2,4";"261,0";"5,4";"37,30";"0,0"
"03/07/2020";"2200";"21,2";"21,9";"21,1";"51,0";"51,0";"47,0";"10,6";"10,7";"10,0";"919,1";"919,1";"918,6";"1,1";"229,0";"4,5";"";"0,0"
"03/07/2020";"2300";"20,1";"21,2";"19,6";"57,0";"59,0";"51,0";"11,3";"11,5";"10,5";"919,7";"919,7";"919,1";"0,4";"199,0";"1,7";"";"0,0"
"04/07/2020";"0000";"18,8";"20,1";"18,8";"66,0";"66,0";"57,0";"12,3";"12,3";"11,3";"920,0";"920,0";"919,7";"1,0";"187,0";"1,3";"";"0,0"
"04/07/2020";"0100";"18,9";"19,0";"18,0";"67,0";"70,0";"66,0";"12,6";"12,7";"12,3";"920,3";"920,3";"920,0";"0,3";"112,0";"1,6";"";"0,0"
"04/07/2020";"0200";"17,5";"19,1";"17,2";"74,0";"75,0";"66,0";"12,9";"12,9";"12,3";"920,2";"920,3";"920,2";"0,0";"84,0";"0,9";"";"0,0"
"04/07/2020";"0300";"15,9";"17,6";"15,9";"81,0";"81,0";"73,0";"12,7";"13,1";"12,6";"920,4";"920,4";"920,2";"1,0";"36,0";"2,0";"";"0,0"
"04/07/2020";"0400";"15,8";"15,9";"15,3";"84,0";"85,0";"81,0";"13,0";"13,2";"12,4";"920,4";"920,4";"920,4";"0,6";"139,0";"2,1";"";"0,0"
"04/07/2020";"0500";"16,4";"16,8";"15,8";"78,0";"84,0";"77,0";"12,6";"13,1";"12,3";"920,4";"920,5";"920,3";"1,1";"128,0";"2,5";"";"0,0"
"04/07/2020";"0600";"17,4";"17,4";"16,1";"78,0";"80,0";"75,0";"13,6";"13,7";"12,4";"920,1";"920,4";"920,1";"1,3";"116,0";"3,1";"";"0,0"
"04/07/2020";"0700";"17,0";"17,7";"16,8";"82,0";"82,0";"78,0";"13,9";"14,0";"13,4";"920,1";"920,2";"920,0";"1,0";"81,0";"4,4";"";"0,0"
"04/07/2020";"0800";"16,0";"17,3";"15,6";"87,0";"87,0";"81,0";"13,8";"14,0";"13,1";"920,2";"920,2";"920,1";"1,0";"83,0";"2,9";"";"0,0"
"04/07/2020";"0900";"16,8";"16,9";"16,0";"83,0";"87,0";"82,0";"13,8";"14,0";"13,7";"920,6";"920,6";"920,2";"1,6";"95,0";"3,5";"";"0,0"
"04/07/2020";"1000";"17,2";"17,2";"16,6";"82,0";"84,0";"82,0";"14,1";"14,1";"13,8";"921,2";"921,2";"920,6";"1,9";"105,0";"4,6";"10,10";"0,0"
"04/07/2020";"1100";"18,7";"18,7";"17,2";"76,0";"82,0";"76,0";"14,4";"14,5";"14,1";"921,9";"921,9";"921,2";"2,3";"99,0";"6,6";"299,70";"0,0"
"04/07/2020";"1200";"20,2";"20,3";"18,7";"71,0";"77,0";"71,0";"14,8";"15,1";"14,4";"922,7";"922,7";"921,9";"2,9";"95,0";"7,8";"992,60";"0,0"
"04/07/2020";"1300";"21,7";"21,8";"20,1";"67,0";"72,0";"66,0";"15,3";"15,5";"14,7";"922,8";"922,9";"922,7";"3,0";"108,0";"7,8";"1665,80";"0,0"
"04/07/2020";"1400";"24,3";"24,4";"21,4";"57,0";"67,0";"57,0";"15,3";"16,1";"14,5";"922,6";"922,8";"922,6";"2,2";"68,0";"6,2";"2000,00";"0,0"
"04/07/2020";"1500";"25,1";"25,7";"22,8";"50,0";"63,0";"48,0";"13,9";"16,3";"13,8";"921,9";"922,6";"921,9";"1,8";"74,0";"6,0";"2407,20";"0,0"
"04/07/2020";"1600";"25,6";"25,7";"23,9";"48,0";"55,0";"47,0";"13,9";"15,1";"13,2";"921,1";"921,9";"921,1";"1,8";"76,0";"6,4";"2092,30";"0,0"
"04/07/2020";"1700";"25,5";"26,9";"23,5";"47,0";"56,0";"43,0";"13,3";"15,1";"12,5";"920,3";"921,1";"920,3";"1,5";"75,0";"5,0";"1686,10";"0,0"
"04/07/2020";"1800";"26,8";"27,4";"25,5";"40,0";"48,0";"38,0";"12,3";"14,0";"11,5";"920,0";"920,3";"920,0";"1,5";"16,0";"4,1";"2007,50";"0,0"
"04/07/2020";"1900";"26,1";"27,5";"26,1";"43,0";"45,0";"37,0";"12,5";"13,4";"10,4";"919,7";"920,0";"919,6";"1,2";"50,0";"3,8";"1353,10";"0,0"
"04/07/2020";"2000";"21,8";"26,0";"21,6";"58,0";"59,0";"42,0";"13,2";"14,2";"11,8";"919,8";"919,8";"919,7";"2,1";"65,0";"5,1";"298,00";"0,0"
"04/07/2020";"2100";"21,7";"22,3";"21,7";"58,0";"59,0";"56,0";"13,0";"13,5";"12,8";"920,3";"920,3";"919,8";"2,0";"96,0";"5,1";"31,30";"0,0"
"04/07/2020";"2200";"20,3";"21,8";"20,2";"66,0";"66,0";"58,0";"13,8";"13,8";"13,0";"920,8";"920,8";"920,3";"1,3";"86,0";"4,5";"";"0,0"
"04/07/2020";"2300";"19,9";"20,5";"19,9";"73,0";"73,0";"65,0";"14,9";"14,9";"13,7";"921,5";"921,5";"920,8";"3,1";"96,0";"6,2";"";"0,0"
"05/07/2020";"0000";"19,4";"19,9";"19,4";"76,0";"76,0";"73,0";"15,0";"15,1";"14,8";"922,0";"922,0";"921,5";"2,4";"102,0";"6,4";"";"0,0"
"05/07/2020";"0100";"19,0";"19,5";"18,9";"77,0";"78,0";"76,0";"15,0";"15,1";"14,9";"922,3";"922,3";"922,0";"2,5";"100,0";"6,0";"";"0,0"
"05/07/2020";"0200";"18,7";"19,0";"18,6";"78,0";"79,0";"77,0";"14,8";"15,0";"14,8";"922,4";"922,5";"922,3";"2,6";"106,0";"5,8";"";"0,0"
"05/07/2020";"0300";"18,4";"18,8";"18,3";"78,0";"78,0";"78,0";"14,4";"14,8";"14,4";"922,4";"922,5";"922,3";"2,8";"104,0";"7,2";"";"0,0"
"05/07/2020";"0400";"17,9";"18,4";"17,8";"79,0";"80,0";"78,0";"14,2";"14,4";"14,2";"922,5";"922,5";"922,3";"2,5";"95,0";"6,6";"";"0,0"
"05/07/2020";"0500";"17,4";"17,9";"17,3";"81,0";"82,0";"79,0";"14,2";"14,4";"14,1";"922,3";"922,5";"922,3";"2,5";"94,0";"5,5";"";"0,0"
"05/07/2020";"0600";"17,4";"17,8";"17,4";"81,0";"82,0";"80,0";"14,1";"14,3";"14,0";"921,9";"922,3";"921,9";"2,5";"94,0";"5,6";"";"0,0"
"05/07/2020";"0700";"17,3";"17,5";"17,0";"81,0";"82,0";"81,0";"13,9";"14,2";"13,8";"921,8";"921,9";"921,6";"3,2";"101,0";"7,1";"";"0,0"
"05/07/2020";"0800";"16,7";"17,3";"16,6";"83,0";"83,0";"81,0";"13,8";"14,0";"13,7";"921,8";"921,8";"921,7";"2,6";"91,0";"6,5";"";"0,0"
"05/07/2020";"0900";"16,4";"16,8";"16,4";"82,0";"83,0";"82,0";"13,3";"13,8";"13,3";"922,3";"922,3";"921,8";"2,9";"98,0";"7,1";"";"0,0"
"05/07/2020";"1000";"16,5";"16,6";"16,2";"81,0";"83,0";"81,0";"13,2";"13,4";"13,1";"922,7";"922,8";"922,3";"3,3";"99,0";"7,5";"10,10";"0,0"
"05/07/2020";"1100";"18,1";"18,1";"16,4";"74,0";"81,0";"74,0";"13,4";"13,4";"13,1";"923,6";"923,6";"922,7";"2,8";"100,0";"8,2";"320,00";"0,0"
"05/07/2020";"1200";"19,4";"19,7";"18,0";"68,0";"74,0";"67,0";"13,4";"13,9";"13,2";"924,5";"924,5";"923,6";"3,2";"103,0";"10,7";"1035,20";"0,0"
"05/07/2020";"1300";"21,6";"21,6";"19,5";"60,0";"69,0";"59,0";"13,6";"13,9";"12,8";"924,7";"924,8";"924,5";"3,1";"93,0";"9,1";"1732,90";"0,0"
"05/07/2020";"1400";"23,0";"23,5";"20,9";"54,0";"61,0";"51,0";"13,2";"13,9";"12,4";"924,5";"924,7";"924,4";"2,3";"80,0";"8,0";"2153,70";"0,0"
"05/07/2020";"1500";"23,9";"24,5";"21,6";"50,0";"59,0";"48,0";"12,7";"13,8";"12,1";"923,6";"924,5";"923,6";"3,1";"90,0";"7,4";"2380,60";"0,0"
"05/07/2020";"1600";"25,1";"25,1";"23,5";"44,0";"51,0";"43,0";"12,1";"13,4";"11,1";"922,6";"923,6";"922,6";"3,1";"52,0";"7,4";"2515,80";"0,0"
"05/07/2020";"1700";"25,5";"26,4";"24,3";"41,0";"47,0";"39,0";"11,2";"12,7";"11,0";"921,8";"922,6";"921,8";"1,7";"59,0";"8,2";"2429,90";"0,0"
"05/07/2020";"1800";"25,9";"26,2";"25,2";"42,0";"45,0";"40,0";"12,1";"12,8";"11,2";"921,4";"921,8";"921,4";"2,4";"83,0";"6,2";"2104,80";"0,0"
"05/07/2020";"1900";"23,3";"26,0";"23,3";"46,0";"47,0";"40,0";"11,1";"12,0";"10,7";"921,2";"921,4";"921,2";"1,6";"27,0";"5,4";"1276,00";"0,0"
"05/07/2020";"2000";"22,3";"23,5";"21,8";"53,0";"56,0";"46,0";"12,3";"12,9";"11,2";"921,4";"921,4";"921,2";"2,1";"93,0";"6,0";"322,40";"0,0"
"05/07/2020";"2100";"20,5";"22,3";"20,4";"59,0";"59,0";"53,0";"12,3";"12,4";"12,1";"921,7";"921,7";"921,4";"1,8";"97,0";"4,7";"39,90";"0,0"
"05/07/2020";"2200";"19,5";"20,5";"19,5";"64,0";"64,0";"59,0";"12,4";"12,5";"12,2";"922,0";"922,0";"921,7";"1,8";"99,0";"4,6";"";"0,0"
"05/07/2020";"2300";"18,9";"19,5";"18,8";"67,0";"67,0";"64,0";"12,5";"12,6";"12,4";"922,4";"922,4";"922,0";"1,7";"110,0";"4,4";"";"0,0"
"06/07/2020";"0000";"18,4";"18,9";"18,4";"67,0";"68,0";"67,0";"12,2";"12,5";"12,2";"922,8";"922,8";"922,4";"1,4";"93,0";"4,2";"";"0,0"
"06/07/2020";"0100";"17,6";"18,5";"17,6";"70,0";"70,0";"67,0";"12,1";"12,3";"12,1";"923,3";"923,3";"922,8";"0,8";"74,0";"3,9";"";"0,0"
"06/07/2020";"0200";"17,5";"17,6";"16,9";"71,0";"74,0";"70,0";"12,2";"12,4";"12,0";"923,1";"923,3";"923,0";"1,2";"91,0";"3,4";"";"0,0"
"06/07/2020";"0300";"17,1";"17,7";"17,0";"73,0";"73,0";"69,0";"12,1";"12,2";"11,9";"922,9";"923,1";"922,9";"0,6";"85,0";"3,0";"";"0,0"
"06/07/2020";"0400";"17,0";"17,2";"15,9";"76,0";"79,0";"73,0";"12,7";"12,7";"12,0";"922,4";"922,9";"922,4";"2,2";"91,0";"5,0";"";"0,0"
"06/07/2020";"0500";"16,2";"17,1";"16,2";"80,0";"80,0";"75,0";"12,8";"13,0";"12,5";"922,2";"922,4";"922,1";"1,4";"98,0";"5,9";"";"0,0"
"06/07/2020";"0600";"14,8";"16,4";"14,7";"87,0";"87,0";"80,0";"12,7";"13,1";"12,2";"921,6";"922,2";"921,6";"0,9";"30,0";"3,5";"";"0,0"
"06/07/2020";"0700";"13,9";"15,1";"13,9";"89,0";"90,0";"86,0";"12,2";"13,0";"12,2";"921,2";"921,6";"921,2";"0,0";"334,0";"1,9";"";"0,0"
"06/07/2020";"0800";"13,1";"14,0";"13,1";"90,0";"91,0";"89,0";"11,6";"12,6";"11,6";"921,2";"921,3";"921,2";"0,0";"156,0";"0,9";"";"0,0"
"06/07/2020";"0900";"13,4";"13,7";"13,0";"92,0";"92,0";"90,0";"12,1";"12,4";"11,4";"921,5";"921,5";"921,2";"0,0";"341,0";"0,6";"";"0,0"
"06/07/2020";"1000";"13,3";"13,4";"12,7";"92,0";"92,0";"91,0";"12,0";"12,1";"11,3";"921,9";"921,9";"921,5";"0,1";"25,0";"0,8";"12,40";"0,0"
"06/07/2020";"1100";"15,1";"15,1";"13,3";"85,0";"92,0";"85,0";"12,6";"13,0";"12,0";"922,4";"922,4";"921,9";"1,0";"329,0";"1,8";"313,10";"0,0"
"06/07/2020";"1200";"17,8";"18,0";"15,1";"72,0";"85,0";"72,0";"12,6";"13,4";"12,5";"922,8";"922,8";"922,4";"1,3";"320,0";"2,7";"1016,30";"0,0"
"06/07/2020";"1300";"21,8";"22,0";"17,8";"57,0";"75,0";"55,0";"13,1";"13,8";"12,3";"922,8";"923,0";"922,8";"0,8";"64,0";"2,8";"1675,70";"0,0"
"06/07/2020";"1400";"22,7";"23,0";"21,1";"51,0";"59,0";"49,0";"11,9";"13,3";"11,6";"922,6";"922,9";"922,6";"1,1";"328,0";"2,9";"2170,80";"0,0"
"06/07/2020";"1500";"24,7";"25,1";"22,7";"45,0";"54,0";"42,0";"12,0";"13,3";"11,0";"921,8";"922,7";"921,8";"1,0";"356,0";"3,4";"2464,20";"0,0"
"06/07/2020";"1600";"26,7";"26,7";"24,7";"39,0";"45,0";"36,0";"11,5";"12,5";"9,7";"920,7";"921,8";"920,7";"1,4";"347,0";"3,6";"2500,30";"0,0"
"06/07/2020";"1700";"27,0";"27,5";"26,1";"37,0";"39,0";"33,0";"10,9";"11,7";"9,2";"919,8";"920,7";"919,8";"0,5";"70,0";"3,6";"2280,30";"0,0"
"06/07/2020";"1800";"27,8";"28,4";"25,4";"31,0";"43,0";"30,0";"9,1";"12,4";"9,1";"919,3";"919,8";"919,3";"0,8";"78,0";"3,5";"1760,30";"0,0"
