"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2021";"2300";"19,1";"19,4";"19,1";"90,0";"91,0";"90,0";"17,5";"17,8";"17,5";"920,3";"920,3";"918,9";"2,2";"296,0";"6,5";"";"3,2"
"02/01/2021";"0000";"18,9";"19,2";"18,8";"92,0";"92,0";"90,0";"17,5";"17,7";"17,4";"920,7";"921,3";"920,3";"0,6";"131,0";"7,1";"";"4,0"
"02/01/2021";"0100";"18,9";"19,2";"18,9";"92,0";"92,0";"92,0";"17,5";"17,9";"17,5";"919,8";"920,7";"919,7";"1,3";"154,0";"6,3";"";"2,4"
"02/01/2021";"0200";"18,3";"18,9";"18,2";"91,0";"92,0";"91,0";"16,9";"17,5";"16,8";"918,8";"919,8";"918,8";"1,0";"172,0";"3,7";"";"0,0"
"02/01/2021";"0300";"18,7";"18,8";"18,3";"91,0";"92,0";"91,0";"17,3";"17,3";"17,0";"918,0";"918,8";"918,0";"0,9";"193,0";"3,5";"";"0,0"
"02/01/2021";"0400";"18,3";"18,8";"18,3";"91,0";"91,0";"91,0";"16,8";"17,3";"16,8";"918,3";"918,4";"917,9";"1,8";"22,0";"5,2";"";"0,0"
"02/01/2021";"0500";"18,0";"18,5";"18,0";"91,0";"91,0";"91,0";"16,5";"17,0";"16,5";"917,7";"918,4";"917,7";"0,3";"350,0";"4,0";"";"0,0"
"02/01/2021";"0600";"17,9";"18,1";"17,8";"92,0";"92,0";"91,0";"16,6";"16,7";"16,3";"917,2";"917,7";"917,2";"0,1";"140,0";"1,2";"";"0,0"
"02/01/2021";"0700";"18,4";"18,4";"17,9";"89,0";"92,0";"89,0";"16,6";"16,9";"16,6";"917,5";"917,5";"917,1";"2,4";"69,0";"5,7";"";"0,0"
"02/01/2021";"0800";"18,6";"18,6";"18,3";"85,0";"89,0";"85,0";"16,1";"16,6";"16,0";"917,7";"917,7";"917,2";"1,8";"96,0";"6,0";"";"0,0"
"02/01/2021";"0900";"18,5";"18,6";"18,3";"86,0";"87,0";"85,0";"16,0";"16,1";"16,0";"917,7";"917,8";"917,6";"1,6";"78,0";"4,5";"16,30";"0,0"
"02/01/2021";"1000";"20,0";"20,0";"18,5";"85,0";"86,0";"83,0";"17,4";"17,5";"15,9";"918,1";"918,1";"917,7";"0,3";"47,0";"4,5";"279,50";"0,0"
"02/01/2021";"1100";"21,9";"22,1";"19,7";"74,0";"85,0";"72,0";"17,1";"17,5";"16,6";"918,1";"918,3";"918,0";"1,2";"122,0";"3,9";"957,50";"0,2"
"02/01/2021";"1200";"24,0";"24,0";"21,8";"65,0";"76,0";"61,0";"17,1";"18,0";"15,7";"917,7";"918,1";"917,7";"1,4";"100,0";"3,6";"1907,90";"0,0"
"02/01/2021";"1300";"25,0";"25,3";"24,0";"62,0";"66,0";"57,0";"17,1";"17,4";"15,3";"917,2";"917,7";"917,2";"1,4";"74,0";"3,6";"1777,80";"0,0"
"02/01/2021";"1400";"26,1";"26,1";"24,4";"59,0";"63,0";"53,0";"17,4";"17,4";"14,6";"917,1";"917,2";"917,1";"1,4";"122,0";"3,7";"1857,50";"0,0"
"02/01/2021";"1500";"26,8";"27,8";"26,1";"54,0";"59,0";"48,0";"16,6";"18,6";"15,7";"917,0";"917,1";"917,0";"1,1";"29,0";"4,8";"2901,00";"0,0"
"02/01/2021";"1600";"25,8";"26,9";"25,6";"61,0";"65,0";"52,0";"17,8";"18,4";"16,0";"916,8";"917,1";"916,8";"1,2";"354,0";"4,4";"1500,00";"0,0"
"02/01/2021";"1700";"26,6";"26,8";"25,6";"60,0";"65,0";"54,0";"18,3";"18,8";"16,6";"915,8";"916,8";"915,8";"0,9";"31,0";"4,4";"1608,10";"0,0"
"02/01/2021";"1800";"26,6";"28,2";"26,3";"56,0";"63,0";"51,0";"17,1";"19,6";"16,4";"914,6";"915,8";"914,6";"1,8";"44,0";"5,9";"2410,40";"0,0"
"02/01/2021";"1900";"27,0";"28,0";"25,9";"54,0";"62,0";"51,0";"16,9";"18,9";"16,7";"913,9";"914,6";"913,9";"0,9";"17,0";"4,4";"1845,70";"0,0"
"02/01/2021";"2000";"27,5";"27,6";"26,0";"56,0";"63,0";"52,0";"17,8";"18,6";"16,3";"913,8";"914,1";"913,6";"1,3";"12,0";"3,9";"1386,90";"0,0"
"02/01/2021";"2100";"24,0";"27,5";"24,0";"68,0";"69,0";"55,0";"17,9";"18,5";"17,2";"913,7";"913,9";"913,7";"1,3";"41,0";"3,5";"265,40";"0,0"
"02/01/2021";"2200";"24,9";"25,0";"23,7";"61,0";"69,0";"61,0";"16,8";"17,7";"16,8";"914,2";"914,3";"913,7";"1,3";"110,0";"4,3";"26,20";"0,0"
"02/01/2021";"2300";"24,1";"25,0";"24,1";"64,0";"64,0";"59,0";"17,0";"17,2";"16,3";"914,1";"914,3";"914,0";"1,7";"115,0";"3,4";"";"0,0"
"03/01/2021";"0000";"19,4";"24,1";"19,3";"89,0";"89,0";"64,0";"17,4";"18,3";"17,1";"915,4";"915,4";"914,1";"2,8";"71,0";"9,2";"0,70";"6,6"
"03/01/2021";"0100";"19,1";"19,5";"19,1";"90,0";"90,0";"88,0";"17,5";"17,8";"17,3";"916,4";"916,4";"915,4";"2,2";"153,0";"6,8";"";"0,2"
"03/01/2021";"0200";"17,5";"19,1";"17,4";"91,0";"91,0";"88,0";"16,0";"17,4";"16,0";"916,7";"916,9";"916,2";"1,7";"172,0";"7,9";"0,20";"15,2"
"03/01/2021";"0300";"17,6";"17,8";"17,5";"92,0";"92,0";"91,0";"16,3";"16,3";"16,1";"917,0";"917,4";"916,7";"1,1";"19,0";"5,6";"";"2,6"
"03/01/2021";"0400";"17,9";"17,9";"17,6";"92,0";"92,0";"92,0";"16,6";"16,6";"16,3";"915,6";"917,0";"915,6";"2,2";"131,0";"4,2";"";"4,6"
"03/01/2021";"0500";"17,4";"17,9";"17,4";"92,0";"92,0";"92,0";"16,1";"16,6";"16,1";"914,7";"915,6";"914,7";"1,8";"56,0";"5,7";"";"2,6"
"03/01/2021";"0600";"17,1";"17,6";"17,1";"92,0";"92,0";"92,0";"15,8";"16,2";"15,8";"914,7";"914,8";"914,5";"0,0";"329,0";"5,7";"";"0,0"
"03/01/2021";"0700";"16,9";"17,2";"16,8";"92,0";"92,0";"92,0";"15,6";"15,9";"15,5";"914,8";"914,9";"914,5";"0,2";"107,0";"2,5";"";"0,2"
"03/01/2021";"0800";"16,7";"17,0";"16,7";"92,0";"92,0";"92,0";"15,4";"15,7";"15,4";"915,3";"915,3";"914,8";"1,1";"51,0";"3,5";"";"0,0"
"03/01/2021";"0900";"17,5";"17,5";"16,7";"92,0";"92,0";"92,0";"16,2";"16,2";"15,5";"915,9";"915,9";"915,3";"0,8";"98,0";"3,5";"32,30";"0,0"
"03/01/2021";"1000";"18,4";"18,4";"17,5";"91,0";"92,0";"91,0";"16,8";"16,9";"16,3";"916,6";"916,6";"915,9";"0,6";"69,0";"3,2";"152,40";"0,0"
"03/01/2021";"1100";"20,4";"20,4";"18,4";"81,0";"91,0";"81,0";"17,1";"17,3";"16,8";"916,9";"916,9";"916,6";"1,6";"84,0";"3,2";"566,50";"0,0"
"03/01/2021";"1200";"21,0";"21,1";"20,1";"78,0";"82,0";"75,0";"17,0";"17,2";"16,2";"917,0";"917,0";"916,9";"1,5";"115,0";"3,7";"1129,20";"0,0"
"03/01/2021";"1300";"22,8";"22,8";"20,9";"75,0";"79,0";"70,0";"18,0";"18,0";"16,2";"917,0";"917,1";"917,0";"1,8";"112,0";"4,0";"1444,50";"0,0"
"03/01/2021";"1400";"25,2";"25,9";"22,8";"63,0";"76,0";"60,0";"17,6";"19,3";"16,4";"916,6";"917,0";"916,6";"1,2";"50,0";"4,3";"3030,40";"0,0"
"03/01/2021";"1500";"27,1";"27,6";"24,2";"56,0";"69,0";"56,0";"17,7";"20,3";"16,9";"916,1";"916,6";"916,1";"2,2";"70,0";"5,0";"3075,90";"0,0"
"03/01/2021";"1600";"27,1";"28,1";"26,3";"57,0";"65,0";"53,0";"17,9";"20,4";"16,6";"915,5";"916,2";"915,5";"2,8";"314,0";"6,1";"3163,60";"0,0"
"03/01/2021";"1700";"27,0";"28,8";"26,1";"58,0";"60,0";"50,0";"18,0";"19,1";"16,7";"914,7";"915,5";"914,7";"1,9";"10,0";"7,4";"3019,30";"0,0"
"03/01/2021";"1800";"27,1";"29,0";"26,4";"56,0";"62,0";"51,0";"17,5";"19,5";"16,7";"913,6";"914,7";"913,6";"1,1";"19,0";"4,7";"2126,70";"0,0"
"03/01/2021";"1900";"27,7";"29,0";"26,9";"54,0";"59,0";"48,0";"17,5";"19,0";"16,1";"913,2";"913,6";"913,1";"1,5";"11,0";"5,4";"2643,50";"0,0"
"03/01/2021";"2000";"25,4";"27,7";"25,4";"63,0";"64,0";"51,0";"17,8";"18,5";"16,6";"913,4";"913,5";"913,2";"1,3";"31,0";"5,4";"861,80";"0,0"
"03/01/2021";"2100";"24,1";"25,5";"24,1";"65,0";"66,0";"60,0";"17,2";"17,8";"16,6";"914,0";"914,2";"913,3";"1,5";"25,0";"4,9";"298,00";"0,0"
"03/01/2021";"2200";"23,4";"24,5";"23,4";"73,0";"73,0";"63,0";"18,2";"18,3";"17,0";"914,1";"914,3";"913,9";"1,6";"65,0";"3,9";"21,50";"0,0"
"03/01/2021";"2300";"23,6";"23,7";"22,8";"72,0";"77,0";"72,0";"18,2";"18,6";"18,1";"914,9";"915,0";"914,1";"1,8";"106,0";"5,1";"";"0,0"
"04/01/2021";"0000";"18,1";"23,6";"17,8";"92,0";"92,0";"72,0";"16,6";"18,4";"15,8";"916,4";"916,9";"914,8";"3,8";"220,0";"12,3";"2,00";"20,8"
"04/01/2021";"0100";"17,9";"18,1";"17,8";"92,0";"92,0";"92,0";"16,6";"16,7";"16,5";"917,0";"917,0";"916,4";"2,0";"196,0";"12,3";"";"6,8"
"04/01/2021";"0200";"18,2";"18,3";"17,9";"92,0";"92,0";"92,0";"16,9";"17,0";"16,6";"916,5";"917,2";"916,4";"2,0";"122,0";"7,1";"";"5,4"
"04/01/2021";"0300";"17,9";"18,3";"17,9";"92,0";"92,0";"92,0";"16,6";"17,1";"16,6";"915,8";"916,5";"915,8";"1,9";"104,0";"3,7";"";"0,4"
"04/01/2021";"0400";"17,4";"18,0";"17,2";"92,0";"92,0";"92,0";"16,0";"16,6";"15,9";"916,3";"916,3";"915,8";"1,2";"343,0";"3,3";"";"0,0"
"04/01/2021";"0500";"17,1";"17,5";"17,1";"92,0";"92,0";"92,0";"15,8";"16,2";"15,8";"916,2";"916,3";"915,9";"0,9";"259,0";"2,3";"";"0,0"
"04/01/2021";"0600";"17,6";"17,6";"17,1";"92,0";"92,0";"92,0";"16,3";"16,3";"15,8";"916,3";"916,4";"916,2";"1,3";"38,0";"2,4";"";"0,0"
"04/01/2021";"0700";"17,0";"17,7";"17,0";"92,0";"92,0";"92,0";"15,7";"16,4";"15,7";"916,2";"916,4";"916,1";"0,6";"44,0";"3,3";"";"0,0"
"04/01/2021";"0800";"17,2";"17,2";"16,9";"92,0";"92,0";"92,0";"15,9";"15,9";"15,6";"917,1";"917,1";"916,2";"2,3";"82,0";"6,2";"";"0,2"
"04/01/2021";"0900";"17,4";"17,4";"17,1";"91,0";"92,0";"91,0";"16,0";"16,0";"15,8";"917,9";"917,9";"917,1";"0,9";"94,0";"4,7";"18,10";"0,0"
"04/01/2021";"1000";"18,3";"18,3";"17,4";"88,0";"91,0";"87,0";"16,2";"16,3";"16,0";"918,3";"918,3";"917,9";"1,1";"82,0";"3,6";"150,20";"0,0"
"04/01/2021";"1100";"19,2";"19,2";"18,3";"83,0";"88,0";"83,0";"16,3";"16,6";"16,1";"918,1";"918,4";"918,1";"1,4";"99,0";"4,3";"456,00";"0,0"
"04/01/2021";"1200";"21,6";"21,6";"19,2";"76,0";"83,0";"75,0";"17,2";"17,2";"16,1";"918,1";"918,2";"918,0";"1,7";"84,0";"4,1";"1240,30";"0,0"
"04/01/2021";"1300";"22,2";"22,6";"21,4";"70,0";"77,0";"69,0";"16,4";"17,7";"16,2";"917,8";"918,2";"917,7";"1,5";"61,0";"4,1";"1541,10";"0,0"
"04/01/2021";"1400";"24,0";"24,7";"22,1";"62,0";"76,0";"60,0";"16,3";"18,2";"15,8";"917,8";"917,9";"917,7";"1,7";"13,0";"3,9";"2426,50";"0,0"
"04/01/2021";"1500";"24,3";"26,1";"23,7";"65,0";"69,0";"59,0";"17,3";"19,2";"15,8";"917,5";"917,9";"917,5";"2,3";"336,0";"5,5";"2449,70";"0,0"
"04/01/2021";"1600";"25,3";"25,3";"24,2";"66,0";"68,0";"59,0";"18,6";"18,7";"16,5";"917,4";"917,5";"917,4";"1,7";"346,0";"5,1";"2064,30";"0,0"
"04/01/2021";"1700";"25,6";"27,0";"24,9";"59,0";"67,0";"56,0";"17,1";"18,8";"16,3";"916,9";"917,4";"916,8";"2,1";"6,0";"6,4";"2510,10";"0,0"
"04/01/2021";"1800";"25,2";"27,2";"25,2";"61,0";"64,0";"51,0";"17,1";"18,5";"15,8";"917,0";"917,0";"916,9";"1,6";"358,0";"5,6";"2122,50";"0,0"
"04/01/2021";"1900";"26,3";"27,9";"25,2";"61,0";"64,0";"50,0";"18,1";"18,2";"15,8";"916,7";"917,0";"916,6";"1,2";"354,0";"4,5";"2244,30";"0,0"
"04/01/2021";"2000";"25,6";"26,4";"25,1";"61,0";"67,0";"54,0";"17,4";"18,5";"16,3";"916,7";"916,7";"916,5";"0,7";"352,0";"3,3";"1129,00";"0,0"
"04/01/2021";"2100";"24,2";"25,6";"24,1";"63,0";"65,0";"59,0";"16,8";"18,2";"16,6";"916,8";"916,8";"916,4";"1,2";"40,0";"4,1";"627,50";"0,0"
"04/01/2021";"2200";"22,3";"24,2";"22,2";"72,0";"72,0";"63,0";"16,9";"17,2";"16,7";"917,1";"917,1";"916,7";"1,1";"18,0";"3,6";"47,70";"0,0"
"04/01/2021";"2300";"22,0";"22,3";"21,7";"74,0";"75,0";"72,0";"17,0";"17,3";"16,9";"917,9";"918,0";"917,1";"0,8";"26,0";"2,5";"";"0,0"
"05/01/2021";"0000";"22,1";"22,5";"21,7";"74,0";"75,0";"73,0";"17,2";"17,3";"16,9";"918,5";"918,5";"917,8";"0,0";"91,0";"1,4";"";"0,0"
"05/01/2021";"0100";"21,8";"22,1";"21,1";"77,0";"80,0";"74,0";"17,7";"17,7";"17,1";"918,9";"918,9";"918,5";"0,1";"64,0";"1,2";"";"0,0"
"05/01/2021";"0200";"20,9";"22,0";"20,8";"80,0";"80,0";"75,0";"17,3";"17,7";"17,2";"918,5";"918,9";"918,5";"0,9";"132,0";"2,4";"";"0,0"
"05/01/2021";"0300";"20,5";"21,0";"19,8";"84,0";"86,0";"80,0";"17,7";"18,0";"17,0";"918,5";"918,7";"918,4";"1,2";"331,0";"4,3";"";"0,0"
"05/01/2021";"0400";"20,8";"21,4";"20,5";"82,0";"84,0";"79,0";"17,6";"17,9";"17,5";"917,8";"918,5";"917,8";"0,6";"50,0";"4,3";"";"0,0"
"05/01/2021";"0500";"19,7";"20,8";"19,6";"88,0";"88,0";"82,0";"17,7";"17,8";"17,4";"917,6";"917,8";"917,4";"0,8";"315,0";"2,6";"";"0,0"
"05/01/2021";"0600";"20,0";"20,5";"19,7";"85,0";"88,0";"84,0";"17,4";"18,0";"17,3";"917,7";"917,7";"917,5";"0,5";"159,0";"2,1";"";"0,0"
"05/01/2021";"0700";"20,0";"20,2";"19,7";"86,0";"87,0";"85,0";"17,6";"17,8";"17,3";"917,7";"917,7";"917,4";"0,7";"95,0";"1,7";"";"0,0"
"05/01/2021";"0800";"19,4";"20,0";"19,2";"89,0";"89,0";"86,0";"17,5";"17,6";"17,0";"918,2";"918,2";"917,7";"0,1";"74,0";"1,4";"";"0,0"
"05/01/2021";"0900";"20,0";"20,0";"19,1";"87,0";"89,0";"87,0";"17,9";"17,9";"17,2";"918,9";"918,9";"918,3";"0,8";"95,0";"1,6";"45,30";"0,0"
"05/01/2021";"1000";"21,7";"21,7";"20,0";"84,0";"87,0";"83,0";"18,9";"18,9";"17,7";"919,3";"919,4";"918,9";"0,6";"46,0";"2,0";"334,10";"0,0"
"05/01/2021";"1100";"24,5";"24,5";"21,7";"70,0";"84,0";"69,0";"18,8";"19,5";"18,1";"919,4";"919,5";"919,3";"1,8";"112,0";"3,6";"1436,60";"0,0"
"05/01/2021";"1200";"24,8";"25,8";"24,3";"69,0";"71,0";"65,0";"18,7";"19,4";"17,9";"919,5";"919,5";"919,4";"1,9";"44,0";"4,1";"1844,80";"0,0"
"05/01/2021";"1300";"27,0";"27,0";"24,5";"66,0";"72,0";"61,0";"20,0";"20,0";"17,9";"919,7";"919,7";"919,5";"0,7";"21,0";"5,0";"2198,50";"0,0"
"05/01/2021";"1400";"27,9";"28,3";"25,3";"57,0";"68,0";"55,0";"18,6";"20,3";"17,3";"919,1";"919,7";"919,1";"1,9";"317,0";"5,1";"2932,30";"0,0"
"05/01/2021";"1500";"28,0";"29,5";"27,7";"54,0";"60,0";"42,0";"17,8";"19,3";"15,2";"918,4";"919,1";"918,4";"1,7";"307,0";"5,1";"3588,90";"0,0"
"05/01/2021";"1600";"29,2";"30,8";"27,3";"41,0";"58,0";"39,0";"14,5";"19,5";"14,5";"917,8";"918,5";"917,8";"1,5";"201,0";"4,5";"2723,80";"0,0"
"05/01/2021";"1700";"30,7";"30,8";"28,3";"43,0";"58,0";"36,0";"16,6";"19,5";"14,0";"917,3";"917,8";"917,3";"1,5";"340,0";"4,6";"2468,30";"0,0"
"05/01/2021";"1800";"28,9";"30,7";"27,8";"56,0";"60,0";"43,0";"19,1";"19,4";"16,6";"916,8";"917,3";"916,8";"2,4";"54,0";"5,2";"1139,80";"0,0"
"05/01/2021";"1900";"28,3";"28,8";"27,8";"56,0";"63,0";"54,0";"18,8";"20,2";"18,3";"916,2";"916,8";"916,2";"1,7";"21,0";"4,8";"1156,50";"0,0"
"05/01/2021";"2000";"26,9";"28,3";"26,9";"60,0";"62,0";"56,0";"18,4";"19,2";"17,9";"916,2";"916,3";"916,1";"2,7";"58,0";"5,5";"637,60";"0,0"
"05/01/2021";"2100";"25,8";"26,8";"25,8";"61,0";"61,0";"59,0";"17,7";"18,6";"17,4";"916,6";"916,6";"916,1";"2,7";"116,0";"7,2";"222,90";"0,0"
"05/01/2021";"2200";"22,0";"25,8";"22,0";"88,0";"88,0";"61,0";"20,0";"20,0";"17,8";"916,9";"916,9";"916,5";"1,4";"233,0";"5,4";"19,50";"1,4"
"05/01/2021";"2300";"21,8";"22,0";"21,7";"90,0";"90,0";"88,0";"20,2";"20,2";"19,8";"917,4";"917,4";"916,9";"1,0";"152,0";"2,7";"";"0,2"
"06/01/2021";"0000";"23,1";"23,3";"21,8";"76,0";"91,0";"76,0";"18,6";"21,0";"18,5";"917,8";"917,8";"917,3";"2,2";"119,0";"4,4";"";"0,0"
"06/01/2021";"0100";"22,2";"23,4";"22,2";"79,0";"79,0";"73,0";"18,4";"18,5";"18,2";"918,1";"918,1";"917,7";"2,1";"69,0";"5,3";"1,50";"0,0"
"06/01/2021";"0200";"21,5";"22,2";"20,7";"83,0";"86,0";"79,0";"18,5";"19,0";"18,2";"918,0";"918,2";"918,0";"0,8";"72,0";"4,4";"";"0,0"
"06/01/2021";"0300";"22,0";"22,2";"21,1";"81,0";"86,0";"81,0";"18,7";"19,2";"18,4";"917,5";"918,0";"917,5";"1,4";"86,0";"3,4";"";"0,0"
"06/01/2021";"0400";"21,9";"22,3";"21,9";"81,0";"82,0";"80,0";"18,5";"18,8";"18,5";"917,0";"917,5";"917,0";"1,3";"113,0";"3,6";"";"0,0"
"06/01/2021";"0500";"21,1";"21,9";"21,1";"82,0";"83,0";"81,0";"18,0";"18,5";"18,0";"916,6";"917,0";"916,6";"0,7";"135,0";"2,7";"";"0,0"
"06/01/2021";"0600";"20,9";"21,3";"20,5";"85,0";"85,0";"82,0";"18,2";"18,4";"17,8";"916,5";"916,6";"916,4";"0,2";"131,0";"1,5";"";"0,0"
"06/01/2021";"0700";"21,0";"21,0";"20,3";"84,0";"87,0";"84,0";"18,2";"18,2";"17,9";"916,9";"916,9";"916,5";"1,6";"88,0";"4,2";"";"0,0"
"06/01/2021";"0800";"21,0";"21,2";"20,9";"83,0";"84,0";"83,0";"18,0";"18,2";"18,0";"917,6";"917,6";"916,9";"1,8";"102,0";"4,2";"";"0,0"
"06/01/2021";"0900";"21,4";"21,4";"20,8";"82,0";"84,0";"82,0";"18,2";"18,3";"17,9";"918,2";"918,2";"917,6";"1,3";"108,0";"4,0";"57,40";"0,0"
"06/01/2021";"1000";"23,3";"23,4";"21,4";"74,0";"82,0";"73,0";"18,3";"18,7";"18,1";"918,7";"918,7";"918,2";"2,5";"98,0";"7,4";"668,00";"0,0"
"06/01/2021";"1100";"25,2";"25,2";"23,3";"70,0";"75,0";"69,0";"19,3";"19,6";"18,0";"919,0";"919,0";"918,7";"1,9";"121,0";"5,8";"1350,50";"0,0"
"06/01/2021";"1200";"27,0";"27,1";"24,9";"62,0";"70,0";"61,0";"19,2";"20,0";"18,5";"919,2";"919,2";"919,0";"1,3";"72,0";"4,1";"2024,10";"0,0"
"06/01/2021";"1300";"27,8";"28,3";"27,0";"57,0";"65,0";"54,0";"18,4";"20,3";"18,0";"919,1";"919,2";"919,0";"1,4";"338,0";"4,1";"2937,30";"0,2"
"06/01/2021";"1400";"28,4";"29,4";"27,7";"57,0";"62,0";"49,0";"19,1";"20,9";"17,3";"918,4";"919,1";"918,4";"1,9";"63,0";"3,9";"2958,90";"0,0"
"06/01/2021";"1500";"29,7";"31,0";"28,4";"48,0";"60,0";"45,0";"17,5";"21,0";"17,5";"917,4";"918,4";"917,4";"1,6";"58,0";"3,9";"3610,90";"0,0"
"06/01/2021";"1600";"30,8";"30,9";"29,0";"49,0";"57,0";"43,0";"18,8";"20,4";"16,1";"916,6";"917,4";"916,6";"1,5";"307,0";"3,8";"2931,00";"0,0"
"06/01/2021";"1700";"22,8";"31,1";"22,8";"67,0";"67,0";"42,0";"16,3";"19,3";"15,4";"917,2";"917,2";"916,0";"5,4";"234,0";"11,8";"1349,60";"0,0"
